direction,seed,component,kind,side,sublayer,layer,train_d_toxic_vs_reference,train_auc_toxic_vs_reference,dev_d_toxic_vs_reference,dev_auc_toxic_vs_reference,dev_d_toxic_vs_generated,dev_auc_toxic_vs_generated,dev_d_copy_vs_ordinary,dev_auc_copy_vs_ordinary,dev_d_template_vs_ordinary,dev_auc_template_vs_ordinary,control_language_max_auc,control_corr_token_count,train_rows_per_cell,dev_rows_per_cell,language_balanced
mean_diff,2024,enc.mlp.L6.n1049,neuron,encoder,mlp,6,0.18021284,0.5792092594251512,0.2385575,0.5851242188690748,0.14488313,0.5496536774543176,-0.1712583,0.44502989157969397,0.52068245,0.6662306518421627,0.7133630544124371,-0.06187544199706659,122,27,True
mean_diff,2024,enc.mlp.L6.n1050,neuron,encoder,mlp,6,0.05032824,0.5423862230052322,0.11426297,0.5501193923690494,0.08460534,0.5270622703178716,-0.1250041,0.5115006586280271,0.2524682,0.5515587529976019,0.6941015089163238,0.045523315570620546,122,27,True
mean_diff,2024,enc.mlp.L6.n1051,neuron,encoder,mlp,6,0.2904813,0.5495403134030743,0.31058392,0.5513895239546818,0.28984985,0.5386882080983589,-0.13559742,0.47552943560644445,1.1238337,0.7872247656420318,0.8053269318701417,-0.11756567496592366,122,27,True
mean_diff,2024,enc.mlp.L6.n1052,neuron,encoder,mlp,6,-0.15973763,0.4206920348638524,-0.18800579,0.4292536706802825,-0.06256678,0.4727768463479483,-0.4151197,0.38281487486067484,0.119349286,0.5450185306300415,0.682498856881573,-0.04875521534338123,122,27,True
mean_diff,2024,enc.mlp.L6.n1053,neuron,encoder,mlp,6,-0.028544448,0.5060086064744311,-0.016110763,0.5148436044640892,-0.056382705,0.4951396297989805,0.386603,0.5909413314418888,-0.2733763,0.39066928275561363,0.716468526139308,0.15522841041177027,122,27,True
mean_diff,2024,enc.mlp.L6.n1054,neuron,encoder,mlp,6,-0.118739076,0.4492818537430201,-0.11391969,0.4591949059255872,-0.04777417,0.4799996612982438,0.15462488,0.5473705542608166,0.16714492,0.5301940265969043,0.6802888279225728,-0.18396222661964204,122,27,True
mean_diff,2024,enc.mlp.L6.n1055,neuron,encoder,mlp,6,-0.053897843,0.4804952538312746,-0.06410438,0.4786702569052821,-0.053543575,0.48331047096479196,-0.010780429,0.48829668659438646,0.12645766,0.5685633311532593,0.7695663770766651,0.1578598520861182,122,27,True
mean_diff,2024,enc.mlp.L6.n1056,neuron,encoder,mlp,6,-0.2955149,0.40634984621816117,-0.2774199,0.40197124422090136,-0.081991486,0.46043116733560263,-0.10486007,0.47593474516161716,0.3955029,0.6084586875953782,0.7761583600060967,-0.12725155879965158,122,27,True
mean_diff,2024,enc.mlp.L6.n1057,neuron,encoder,mlp,6,-0.31482688,0.4662944880740276,-0.345624,0.4550119392369049,-0.30442822,0.48568138325797217,0.08012802,0.576248860066876,-1.7872778,0.18378024852844999,0.7437890565462582,0.2108461414123658,122,27,True
mean_diff,2024,enc.mlp.L6.n1058,neuron,encoder,mlp,6,0.3759945,0.6049830624317769,0.4008928,0.6246168436383344,0.32278365,0.5700604582634761,-0.06588396,0.49620022292025534,1.4570774,0.8404185742315239,0.5973174820911447,-0.12379137562348419,122,27,True
mean_diff,2024,enc.mlp.L6.n1059,neuron,encoder,mlp,6,-0.21457867,0.47458452360808356,-0.25609758,0.4803129604226998,-0.2649193,0.46907652966180624,0.25677335,0.5536528523659945,-1.6900922,0.15674732940919994,0.818167962200884,0.1655168079818523,122,27,True
mean_diff,2024,enc.mlp.L6.n1060,neuron,encoder,mlp,6,-0.109967686,0.45172295380572725,-0.1579556,0.46319158664837673,-0.071397796,0.47911903673220546,0.15082698,0.5383524166582228,-0.03803594,0.5341181600174406,0.6892623075750649,-0.10001918651954339,122,27,True
mean_diff,2024,enc.mlp.L6.n1061,neuron,encoder,mlp,6,0.06447189,0.502581278761517,0.033399098,0.4937932903182103,-0.09203659,0.469694660366814,0.48600718,0.6331948525686493,-1.1689782,0.1591454109439721,0.8762002743484225,0.48443536098938433,122,27,True
mean_diff,2024,enc.mlp.L6.n1062,neuron,encoder,mlp,6,0.06856919,0.5014515545734751,-0.020455739,0.47164219546478353,0.12140976,0.5009144947416553,0.024718566,0.5129192420711318,1.0553497,0.7279267495094833,0.7055136412132297,-0.08540044537283197,122,27,True
mean_diff,2024,enc.mlp.L6.n1063,neuron,encoder,mlp,6,-0.17504355,0.42821357593372283,-0.21389695,0.43248827245169263,-0.10352476,0.4585683076766753,-0.14436056,0.4658020062822981,0.0888507,0.540004360148245,0.6683813443072703,-0.16248500433035715,122,27,True
mean_diff,2024,enc.mlp.L6.n1064,neuron,encoder,mlp,6,0.07731953,0.5256659732383104,0.06821629,0.5023963149248929,0.020684008,0.5064861386306289,-0.05385926,0.5055223426892289,0.11206031,0.5628951384347067,0.6911103490321597,0.12764742397764298,122,27,True
mean_diff,2024,enc.mlp.L6.n1065,neuron,encoder,mlp,6,0.14794037,0.55462241332975,0.080899104,0.5316093413944352,0.06601356,0.5245474097783197,-0.006568972,0.5120072955719931,-0.603575,0.3429256594724221,0.7211172077427221,-0.025731150476928304,122,27,True
mean_diff,2024,enc.mlp.L6.n1066,neuron,encoder,mlp,6,-0.15458545,0.47189873291727624,-0.054235503,0.47701061830005587,-0.070022,0.47174380599163407,0.35491377,0.601682034653967,-0.17704797,0.37628079354698063,0.6127305288827922,0.10742923796284395,122,27,True
mean_diff,2024,enc.mlp.L6.n1067,neuron,encoder,mlp,6,0.1259802,0.5374409839383414,0.18709604,0.5693915222950431,0.1102777,0.5278920896204847,0.34853888,0.6301550309048536,0.26733315,0.5628951384347068,0.7350632525529645,-0.01144420535293926,122,27,True
mean_diff,2024,enc.mlp.L6.n1068,neuron,encoder,mlp,6,-0.009992072,0.48856672671955303,0.022639867,0.496299683313858,-0.01105366,0.49547833155514914,-0.008284265,0.46711926233660955,0.01786102,0.5240898190538478,0.6063100137174211,0.1298643150782344,122,27,True
mean_diff,2024,enc.mlp.L6.n1069,neuron,encoder,mlp,6,0.105511755,0.5427271309650599,0.15646821,0.5516943555352334,0.013628727,0.5128029263831733,0.10253638,0.5155537541797548,-0.013167562,0.5576629605406584,0.7012459990855052,-0.01446693412871037,122,27,True
mean_diff,2024,enc.mlp.L6.n1070,neuron,encoder,mlp,6,-0.24328075,0.4287104223277295,-0.2220549,0.43894054090670453,-0.13862695,0.4624041050652848,0.07750763,0.5240652548383828,-0.38351506,0.39568345323741005,0.6306203322664228,-0.026763375887608402,122,27,True
mean_diff,2024,enc.mlp.L6.n1071,neuron,encoder,mlp,6,-0.02634073,0.4964059508760754,-0.04653071,0.489728869244187,0.07349656,0.5233026808244001,-0.31474018,0.40713344817104063,1.0504506,0.8500109003706126,0.8423068129858253,-0.33074946803155614,122,27,True
mean_diff,2024,enc.mlp.L6.n1072,neuron,encoder,mlp,6,-0.08931957,0.4633304136349913,-0.047359586,0.45206523395823806,-0.027456313,0.46932208843502854,0.056023862,0.5354139223832202,-0.1279878,0.4259864835404404,0.6453284560280446,0.05088061369404467,122,27,True
mean_diff,2024,enc.mlp.L6.n1073,neuron,encoder,mlp,6,0.05369138,0.5371357427480333,0.08476132,0.5444630730410337,0.029906541,0.5183576351843384,-0.051841114,0.5074475630762995,-0.07609969,0.4802703291911925,0.661408321902149,0.05406282317706542,122,27,True
mean_diff,2024,enc.mlp.L6.n1074,neuron,encoder,mlp,6,-0.0075186524,0.4876302666547224,0.023201277,0.509051804433606,0.009603591,0.5047926298497858,0.1622386,0.5237612726720031,0.03807149,0.5284499672988882,0.6390413046791648,0.0839590970248185,122,27,True
mean_diff,2024,enc.mlp.L6.n1075,neuron,encoder,mlp,6,0.02198488,0.5003334428220212,0.106511444,0.5225321343291165,0.044254515,0.5082304526748972,-0.101994805,0.49153916303576856,0.16553901,0.5210377152823196,0.7997256515775035,-0.0483182565450616,122,27,True
mean_diff,2024,enc.mlp.L6.n1076,neuron,encoder,mlp,6,0.24107105,0.5739015464447697,0.30258954,0.5976731189351216,0.17379656,0.5536418906332029,-0.105080046,0.49072854392542303,0.68739426,0.6616524961848703,0.7573540618808109,-0.16145118391723987,122,27,True
mean_diff,2024,enc.mlp.L6.n1077,neuron,encoder,mlp,6,0.025694216,0.48224292553773873,0.02840216,0.4785347762028146,0.004419421,0.4998391166658199,-0.005457811,0.5010639375823285,-0.41528103,0.39088729016786566,0.7624409388812681,0.39784160615160996,122,27,True
mean_diff,2024,enc.mlp.L6.n1078,neuron,encoder,mlp,6,-0.17901434,0.44001595880571065,-0.12719396,0.4515402462361767,-0.080026135,0.4725482226625345,0.051367518,0.48930996048231834,0.024524389,0.4985829518203619,0.7373494894071027,0.28244932741472434,122,27,True
mean_diff,2024,enc.mlp.L6.n1079,neuron,encoder,mlp,6,-0.08812962,0.46488648013775674,-0.06896829,0.4581110603058477,-0.09337639,0.45725583837152195,-0.23523489,0.4593170533995339,-0.0878989,0.4434270765206017,0.6432517908855357,0.016570025047540262,122,27,True
mean_diff,2024,enc.mlp.L6.n1080,neuron,encoder,mlp,6,-0.1865368,0.39787442642857856,-0.20669173,0.39929550034716926,-0.12568969,0.4386611119578655,0.05394553,0.5650015199108318,-0.43125695,0.3527359930237628,0.8353718945282731,-0.0017361677269696393,122,27,True
mean_diff,2024,enc.mlp.L6.n1081,neuron,encoder,mlp,6,0.17204405,0.5591943955063189,0.19876806,0.5570119731070806,0.01160527,0.5068671781063185,0.10517481,0.5605431148039315,-0.22993703,0.41813821669936774,0.6773929279073312,0.18740364387241548,122,27,True
mean_diff,2024,enc.mlp.L6.n1082,neuron,encoder,mlp,6,0.21393254,0.5767756245002504,0.3155537,0.6095107453132145,0.12901303,0.5588663652221038,0.07829897,0.49974668152801704,-0.10916477,0.49291475910180943,0.7610310928212163,0.08643671069968682,122,27,True
mean_diff,2024,enc.mlp.L6.n1083,neuron,encoder,mlp,6,0.12990892,0.5445610664861762,0.13067412,0.5447509695337771,0.07986157,0.5253687615370286,0.03667488,0.49417367514439153,0.20624179,0.5687813385655113,0.8354099984758421,-0.02089702470412782,122,27,True
mean_diff,2024,enc.mlp.L6.n1084,neuron,encoder,mlp,6,-0.02383093,0.49408429301827134,-0.049381234,0.4971803078798964,-0.054602984,0.4903893376687158,0.018539958,0.49690951464180766,-0.14567812,0.4593416176149989,0.6392508763907941,-0.15526282103088387,122,27,True
mean_diff,2024,enc.mlp.L6.n1085,neuron,encoder,mlp,6,0.0216931,0.5259148111651919,-0.05713698,0.5134887974394148,-0.08396815,0.4904655455638537,0.20481111,0.5450400243185733,0.01006418,0.342271637235666,0.7475803993293705,0.11150678973455724,122,27,True
mean_diff,2024,enc.mlp.L6.n1086,neuron,encoder,mlp,6,-0.2630834,0.4119005909071303,-0.28855842,0.40718725126589783,-0.10947827,0.4633101322630358,-0.07150163,0.514033843347857,-0.31375706,0.41792020928711576,0.6947873799725651,0.16084819715066073,122,27,True
mean_diff,2024,enc.mlp.L6.n1087,neuron,encoder,mlp,6,-0.10679193,0.4819509557035312,-0.16119947,0.4687293603617335,-0.0894219,0.4927009771545665,0.02755862,0.5557807275306517,-0.8506893,0.27032919119250054,0.7509335467154397,-0.00945933122035724,122,27,True
mean_diff,2024,enc.mlp.L6.n1088,neuron,encoder,mlp,6,0.15442364,0.6049532018805511,0.15448086,0.6309505664786873,0.11358751,0.5930921776829413,-0.15842067,0.4716789948323032,-0.0031430419,0.5844778722476565,0.65011050144795,0.08392137227858588,122,27,True
mean_diff,2024,enc.mlp.L6.n1089,neuron,encoder,mlp,6,-0.14756317,0.4600134040696613,-0.12410142,0.45191281816796214,-0.057288587,0.4800928042811902,0.06966232,0.5027865031918128,0.078983255,0.513407455853499,0.6666476146928823,0.11761179733866857,122,27,True
mean_diff,2024,enc.mlp.L6.n1090,neuron,encoder,mlp,6,0.07430756,0.517551368442706,0.08595763,0.5240562922318752,0.13180575,0.5342935528120714,0.013326696,0.48241969804438134,0.63282204,0.6812731632875517,0.6417466849565615,-0.15157505686057068,122,27,True
mean_diff,2024,enc.mlp.L6.n1091,neuron,encoder,mlp,6,0.45329675,0.6061758255612955,0.5027491,0.6247353892529933,0.37794197,0.5907297329336653,-0.06511811,0.5423041848211572,1.4942397,0.8364944408109876,0.7528577960676726,-0.12115224709040794,122,27,True
mean_diff,2024,enc.mlp.L6.n1092,neuron,encoder,mlp,6,0.063744575,0.5916279308960488,0.116346605,0.5812968890243696,-0.04280116,0.5268082440007452,-0.022917407,0.4782652751038606,-0.75480795,0.3363854371048615,0.7880086877000457,-0.05890543728617997,122,27,True
mean_diff,2024,enc.mlp.L6.n1093,neuron,encoder,mlp,6,-0.079916336,0.4713595840756998,-0.09897154,0.4685092042202239,-0.012236922,0.5013463394807702,-0.10852164,0.4741108521633397,0.0052136225,0.5158055373882713,0.5956980643194635,-0.08147341443792054,122,27,True
mean_diff,2024,enc.mlp.L6.n1094,neuron,encoder,mlp,6,0.047343526,0.5131726503893485,0.058674138,0.49223526223983477,0.043220922,0.5123033412928246,0.05779719,0.5412909109332252,0.25070485,0.6034445171135818,0.6111301630848955,0.041845602185956204,122,27,True
mean_diff,2024,enc.mlp.L6.n1095,neuron,encoder,mlp,6,0.074114166,0.5160127205948222,-0.026856042,0.4936408745279344,-0.052830674,0.4805839218276347,0.17099741,0.5304488803323538,-0.16798905,0.34205362982341403,0.7263565005334554,0.06538127843657794,122,27,True
mean_diff,2024,enc.mlp.L6.n1096,neuron,encoder,mlp,6,0.16993342,0.5393852376070418,0.16618766,0.5454283730461142,0.072325625,0.5184338430794764,-0.080222845,0.47248961394264866,0.5677511,0.6531502071070416,0.7662132296905959,0.01728675379571585,122,27,True
mean_diff,2024,enc.mlp.L6.n1097,neuron,encoder,mlp,6,0.6087174,0.654675166970249,0.648729,0.6742535860048434,0.4367361,0.615471896221782,-0.29656523,0.43368122403485665,1.8906233,0.9088729016786571,0.7175544886450237,-0.005683618082703227,122,27,True
mean_diff,2024,enc.mlp.L6.n1098,neuron,encoder,mlp,6,0.05234037,0.5130664795405457,-0.05120783,0.48700232010702976,0.017405283,0.5032430693153144,-0.33698973,0.42212990171243286,-0.33822817,0.40069762371920636,0.6669714982472185,0.0750972574374303,122,27,True
mean_diff,2024,enc.mlp.L6.n1099,neuron,encoder,mlp,6,-0.10698175,0.4791465522675771,-0.07336996,0.47789124286609425,-0.11906591,0.4760453182949753,0.18467772,0.5278143682237308,-1.2382345,0.2173533900152605,0.741579027587258,0.23394854776663238,122,27,True
mean_diff,2024,enc.mlp.L6.n1100,neuron,encoder,mlp,6,-0.021861073,0.4876277782754536,0.037259653,0.49477552541109926,0.03854899,0.4912022218835205,0.033072326,0.5068395987435403,-0.30159047,0.30346631785480704,0.7578113092516383,-0.06869920134019052,122,27,True
mean_diff,2024,enc.mlp.L6.n1101,neuron,encoder,mlp,6,0.074152075,0.5271482178227677,0.1121532,0.541956680045386,0.029831849,0.5149621500787482,-0.1447255,0.4413821055831391,0.024207793,0.5075212557226945,0.5794276787075141,-0.04284813865543286,122,27,True
mean_diff,2024,enc.mlp.L6.n1102,neuron,encoder,mlp,6,0.12625079,0.5761709483379286,0.16255185,0.5713729275686295,0.03336496,0.5236752527561855,0.24797145,0.5897254027763704,-0.3900144,0.3625463265751035,0.7221650663008687,0.14707862152903026,122,27,True
mean_diff,2024,enc.mlp.L6.n1103,neuron,encoder,mlp,6,-0.16703817,0.4527083519961778,-0.1815632,0.4467984216498163,-0.013443458,0.49133770258598786,-0.41646677,0.43084405714864726,0.25242412,0.552648790058862,0.8866407559823197,0.14161639493413222,122,27,True
mean_diff,2024,enc.mlp.L6.n1104,neuron,encoder,mlp,6,-0.3040179,0.38961798401465153,-0.30360213,0.37888871953801084,-0.1183667,0.4431573777710037,-0.068092965,0.4850542101530044,-0.13853107,0.41094397209505124,0.620237006553879,-0.014335022239308265,122,27,True
mean_diff,2024,enc.mlp.L6.n1105,neuron,encoder,mlp,6,0.07564799,0.519308164206489,-0.03734033,0.48989822012227136,-0.05331905,0.4883063218682788,0.0546608,0.5078528726314722,-0.5478457,0.2788314802703292,0.7935147081237617,0.25712694288045934,122,27,True
mean_diff,2024,enc.mlp.L6.n1106,neuron,encoder,mlp,6,-0.11114396,0.4783502709015564,-0.06730404,0.4915578587274976,0.016721549,0.5120323798878897,-0.30239913,0.4069307933934542,0.38875836,0.6282973621103117,0.696311537875324,-0.23641473539942348,122,27,True
mean_diff,2024,enc.mlp.L6.n1107,neuron,encoder,mlp,6,0.02612639,0.501600857329604,0.059547506,0.5082727903944182,0.030494234,0.49882301139731405,-0.07253371,0.4855608470969702,-0.28863385,0.35731414868105515,0.6638279225727786,-0.15649035466256556,122,27,True
mean_diff,2024,enc.mlp.L6.n1108,neuron,encoder,mlp,6,0.18457328,0.5819755077123168,0.20909874,0.5859371030838795,0.08474359,0.5457078019949534,-0.2418839,0.4425980342486574,-0.25230935,0.4582515805537388,0.745903825636336,-0.12019250700100756,122,27,True
mean_diff,2024,enc.mlp.L6.n1109,neuron,encoder,mlp,6,-0.0031261707,0.4989822528790548,-0.03962508,0.46905112703009366,-0.021793038,0.4774763332147878,0.08799134,0.5288276421116628,-0.118913546,0.3527359930237628,0.7225842097241273,0.022917657846893966,122,27,True
mean_diff,2024,enc.mlp.L6.n1110,neuron,encoder,mlp,6,-0.07994915,0.4526527781925076,-0.050051346,0.4518620129045369,-0.033219483,0.4769513454927264,0.0091315815,0.5098794204073361,0.3682915,0.6413778068454328,0.8636069196768785,0.047971226292228955,122,27,True
mean_diff,2024,enc.mlp.L6.n1111,neuron,encoder,mlp,6,0.5280955,0.6668989153984227,0.64798576,0.6824501685041237,0.31707534,0.5860556486985384,0.11400397,0.510386057351302,0.8637846,0.6952256376716809,0.6851661332114007,-0.059961502949471286,122,27,True
mean_diff,2024,enc.mlp.L6.n1112,neuron,encoder,mlp,6,-0.1899196,0.42670312971755237,-0.27298468,0.4181273179901438,-0.19425891,0.4345120154448001,-0.023285342,0.5090688012969906,-0.6293083,0.263352954000436,0.6239711934156379,0.003585172177572569,122,27,True
mean_diff,2024,enc.mlp.L6.n1113,neuron,encoder,mlp,6,0.11223373,0.5291837120646581,0.09474028,0.5216515097630782,0.060805507,0.49924638859252485,-0.0098167,0.4942750025331847,0.5912903,0.5685633311532592,0.7687661941777167,0.0610035492988626,122,27,True
mean_diff,2024,enc.mlp.L6.n1114,neuron,encoder,mlp,6,-0.032905046,0.5048349209193068,0.0009847003,0.5051906044132839,0.01327704,0.5069857237209776,-0.149764,0.47228695916506225,-0.2714598,0.3839110529758012,0.6387555250723975,-0.09896836339144055,122,27,True
mean_diff,2024,enc.mlp.L6.n1115,neuron,encoder,mlp,6,-0.12694079,0.42301784002043785,-0.24337707,0.41309759691104,-0.09465405,0.46485969279750716,-0.15321304,0.4458405106900395,-0.61762196,0.3121866143448877,0.7120675201950922,0.1647633617576729,122,27,True
mean_diff,2024,enc.mlp.L6.n1116,neuron,encoder,mlp,6,0.40301728,0.6087969183911135,0.4010011,0.5977747294619723,0.30688438,0.5789598469068062,-0.16501221,0.45870908906677466,1.1462456,0.7795945062132114,0.6732205456485292,-0.00962796590825737,122,27,True
mean_diff,2024,enc.mlp.L6.n1117,neuron,encoder,mlp,6,-0.3014993,0.4332757688262481,-0.25152338,0.4482379041135328,-0.16855898,0.47446188758488717,0.21968694,0.5534501975884082,-0.6714556,0.4462611728798779,0.7974394147233653,0.2876558278777659,122,27,True
mean_diff,2024,enc.mlp.L6.n1118,neuron,encoder,mlp,6,-0.1422614,0.4694568033948128,-0.09040154,0.48491930430659286,-0.18048774,0.451904350624058,0.12218717,0.5598338230823792,-0.8091907,0.2838456507521256,0.6447568968145101,0.04471405917476761,122,27,True
mean_diff,2024,enc.mlp.L6.n1119,neuron,encoder,mlp,6,0.7369568,0.7049454049588423,0.7351238,0.7117986756761333,0.30850026,0.5877237548476689,0.116118506,0.5362245414935657,-0.10849606,0.4493132766514062,0.8997294619722603,0.2603754018229785,122,27,True
mean_diff,2024,enc.mlp.L6.n1120,neuron,encoder,mlp,6,-0.32624605,0.3813009910385168,-0.2945283,0.3794983826991143,-0.12699042,0.4373063049331911,0.48626253,0.6302563582936468,-0.1679822,0.45694353608022675,0.7632220698064319,-0.09274017865907729,122,27,True
mean_diff,2024,enc.mlp.L6.n1121,neuron,encoder,mlp,6,0.1572636,0.5533682701782675,0.09535527,0.5347423326389947,0.113505155,0.539712780910769,0.20325123,0.549194447259094,-0.09590762,0.4447351209941138,0.7944482548392015,0.34828964158209563,122,27,True
mean_diff,2024,enc.mlp.L6.n1122,neuron,encoder,mlp,6,-0.0009734953,0.5054760933109048,-0.024747854,0.5019390675540653,0.01584702,0.5115497298853495,-0.18880169,0.49447765731077115,0.19963025,0.6084586875953782,0.721784026825179,-0.022162376092290603,122,27,True
mean_diff,2024,enc.mlp.L6.n1123,neuron,encoder,mlp,6,0.07538468,0.5429618680760847,0.09979491,0.5506782502667276,0.023588954,0.523260343104879,-0.23712581,0.4494882966865944,-0.083870776,0.4940047961630696,0.6059289742417315,0.1328770382923005,122,27,True
mean_diff,2024,enc.mlp.L6.n1124,neuron,encoder,mlp,6,0.03224359,0.5332414291923384,0.07341028,0.5546410608139003,-0.10172382,0.49039780521262,-0.025520982,0.4678285540581619,-0.69826496,0.34357968170917813,0.7821025758268557,0.17153819144776267,122,27,True
mean_diff,2024,enc.mlp.L6.n1125,neuron,encoder,mlp,6,0.0032741504,0.4757042942790502,-0.054428026,0.46740842351267586,-0.0019034506,0.4890260631001371,-0.037826706,0.5221400344513121,0.35536617,0.7272727272727274,0.7435413808870599,-0.026195827530244842,122,27,True
mean_diff,2024,enc.mlp.L6.n1126,neuron,encoder,mlp,6,-0.21554239,0.40114996300609485,-0.32295313,0.3914884248674829,-0.22578578,0.42673881014073056,-0.18040529,0.49457898469956424,-0.8077365,0.3307172443863091,0.6018709038256363,-0.026404091500328287,122,27,True
mean_diff,2024,enc.mlp.L6.n1127,neuron,encoder,mlp,6,-0.10795231,0.47657522702313526,-0.21080719,0.4708631814255957,-0.12377411,0.4898135446832292,0.013941636,0.49741615158577357,-0.42084873,0.4850664922607369,0.6951303155006858,0.06169805344029778,122,27,True
mean_diff,2024,enc.mlp.L6.n1128,neuron,encoder,mlp,6,-0.05854412,0.46927100440940805,-0.106810205,0.45377567782688955,-0.10845861,0.45944046469880945,-0.1640902,0.4609382916202249,-0.5211415,0.34641377806845436,0.7045991464715744,0.14249891481368257,122,27,True
mean_diff,2024,enc.mlp.L6.n1129,neuron,encoder,mlp,6,-0.19602817,0.4249048609659557,-0.2014826,0.4335382478958153,-0.120665625,0.47191315686971835,0.11591033,0.5221400344513122,-0.61881393,0.35993023762807935,0.6381839658588631,0.200649333748225,122,27,True
mean_diff,2024,enc.mlp.L6.n1130,neuron,encoder,mlp,6,0.27249444,0.5218695359338555,0.27476713,0.5096106623312842,0.24696793,0.5221341597656184,-0.24021345,0.44695511196676463,1.2871618,0.7979071288423807,0.8506896814509983,-0.08734069742424035,122,27,True
mean_diff,2024,enc.mlp.L6.n1131,neuron,encoder,mlp,6,0.13631159,0.5481393558747317,0.24358627,0.5676302731629663,0.10991027,0.54250707039916,0.40259588,0.5796939912858445,0.45577937,0.6721168519729672,0.6672953818015546,-0.0684506898590932,122,27,True
mean_diff,2024,enc.mlp.L6.n1132,neuron,encoder,mlp,6,0.08102441,0.5144641192298632,0.03308282,0.5015495605344713,0.015974369,0.4985181798167623,0.088202484,0.5297395886108015,-0.022789204,0.4700239808153477,0.7725003810394757,-0.1707036807129227,122,27,True
mean_diff,2024,enc.mlp.L6.n1133,neuron,encoder,mlp,6,0.17303365,0.5413643285855056,0.19350372,0.5414486274111332,0.102427386,0.5230232518755609,0.28265038,0.5537541797547877,0.41324437,0.6389797253106605,0.6916438042981253,0.07499053729390003,122,27,True
mean_diff,2024,enc.mlp.L6.n1134,neuron,encoder,mlp,6,0.10578724,0.564064153735389,0.2587113,0.5784856644481701,0.13393728,0.5464614134024285,-0.06076981,0.4709697031107508,-0.014746526,0.5404403749727491,0.6563023929279074,0.09843516169730955,122,27,True
mean_diff,2024,enc.mlp.L6.n1135,neuron,encoder,mlp,6,0.00047724848,0.5070504079283081,0.010691905,0.4939287710206777,0.031844385,0.513183965858863,-0.24763785,0.4256763603201945,0.07193418,0.5206017004578156,0.6741159884164,-0.012882145986795724,122,27,True
mean_diff,2024,enc.mlp.L6.n1136,neuron,encoder,mlp,6,-0.07122061,0.47693272417808835,-0.054464668,0.47585903232908255,-0.05663367,0.4855120323798879,0.103442274,0.5098794204073361,0.03195594,0.5219097449313277,0.6354785855814663,-0.1465070642543928,122,27,True
mean_diff,2024,enc.mlp.L6.n1137,neuron,encoder,mlp,6,-0.0654483,0.4474180576706779,-0.09919912,0.45612965503226127,-0.07864544,0.48076174024962326,0.123076,0.5255851656702807,-0.08657589,0.4519293655984304,0.6909960371894528,-0.14527841605802547,122,27,True
mean_diff,2024,enc.mlp.L6.n1138,neuron,encoder,mlp,6,-0.24820414,0.408912047405284,-0.16379578,0.4298972040170028,-0.053702373,0.4758505647851784,-0.18643348,0.4465498024115918,0.94223565,0.749945498146937,0.8997675659198293,-0.14948066165404572,122,27,True
mean_diff,2024,enc.mlp.L6.n1139,neuron,encoder,mlp,6,-0.20384695,0.47778789718680426,-0.20886922,0.4638012498094803,-0.21510725,0.4525648190485868,0.012347749,0.5106900395176817,-1.1535294,0.18312622629169392,0.7806355738454503,0.11646749165915074,122,27,True
mean_diff,2024,enc.mlp.L6.n1140,neuron,encoder,mlp,6,0.09689154,0.5341189976144737,0.13638291,0.540974444952497,0.11490084,0.5389591695032939,-0.27030805,0.40915999594690444,0.35458088,0.6237192064530194,0.8075750647767108,0.08754028097744257,122,27,True
mean_diff,2024,enc.mlp.L6.n1141,neuron,encoder,mlp,6,-0.2525646,0.4106970448007804,-0.2849937,0.40259784246981317,-0.08421502,0.4578824366204339,0.1532722,0.5388590536021886,0.05805557,0.46064966208851094,0.6714296601127877,0.1459117979691601,122,27,True
mean_diff,2024,enc.mlp.L6.n1142,neuron,encoder,mlp,6,-0.35317066,0.3844703567672304,-0.30374983,0.3915561652187166,-0.04265261,0.4716845331843046,-0.39077467,0.3926436315736143,0.8492572,0.7532156093307172,0.790771223898796,-0.14458495916353362,122,27,True
mean_diff,2024,enc.mlp.L6.n1143,neuron,encoder,mlp,6,0.07498758,0.5128176416136643,0.022777611,0.5181290114989247,0.061716184,0.5344036308828262,-0.025958205,0.5010639375823285,0.42396665,0.6398517549596686,0.7612787684804146,-0.08724278408791725,122,27,True
mean_diff,2024,enc.mlp.L6.n1144,neuron,encoder,mlp,6,0.16841823,0.5538053954698225,0.17693555,0.5584345204829887,0.13823433,0.5368930887906654,-0.112807766,0.48069713243489715,0.38757464,0.5620231087856987,0.636888431641518,-0.05393636310099738,122,27,True
mean_diff,2024,enc.mlp.L6.n1145,neuron,encoder,mlp,6,-0.23701285,0.4412759081754872,-0.26462626,0.43328422157868884,-0.20911387,0.4634286778776948,0.28544337,0.5280170230013173,-0.99033105,0.27468933943754087,0.7979728699893309,0.08461315665496622,122,27,True
mean_diff,2024,enc.mlp.L6.n1146,neuron,encoder,mlp,6,0.05588467,0.5101326803826132,0.035205483,0.5084252061846941,-0.00833167,0.4955968771698081,0.13857143,0.5397710001013273,-0.20087996,0.39829954218443425,0.6289247065996038,0.0557469932112559,122,27,True
mean_diff,2024,enc.mlp.L6.n1147,neuron,encoder,mlp,6,-0.08636909,0.47763776497091914,-0.08165517,0.48381852359904487,0.010698299,0.5035902386153872,0.09670591,0.5270037491133853,-0.21888871,0.4375408763897973,0.6551973784484073,-0.005562236524081597,122,27,True
