stage,split,intervention,family,n_seeds,delta_sta_mean,delta_sim_mean,delta_fl_mean,delta_j_mean,effect_size_sta_mean,effect_size_sim_mean,effect_size_j_mean,delta_sta_sd,delta_sim_sd,delta_j_sd
stage14_transfer,dev,decoder/mean_diff/within_language@+0.25,transfer_primary,3,0.0003394506366843032,0.0006737928052126207,-8.253467014549967e-05,0.0004106302123225712,0.0036976662439479335,0.08658373013004007,0.011763636368034366,0.000553707921517989,0.0006772778021212506,0.0004000656374352687
stage14_transfer,dev,decoder/mean_diff/within_language@+0.50,transfer_primary,3,0.0021004296221340387,0.0012047750384087785,0.0005122294937687401,0.0016072172817906871,0.018063927486432926,0.08478372868923033,0.02653211508779034,0.0036029679865581493,0.001031165454612033,0.0021476330092862297
stage14_transfer,dev,decoder/mean_diff/within_language@+1.00,transfer_primary,3,-0.0014234682039329807,0.0018330267681755821,0.0007637993510842485,-0.0006776171393156798,-0.045799617317058776,0.09737330917292951,0.005613245260051876,0.003337511682429739,0.00047032436860549654,0.0020367211794104
stage14_transfer,dev,decoder/mean_diff/within_language@-0.50,transfer_primary,3,0.00013225614880070527,-0.0005475825349794233,-0.00017933622941836876,8.83884463782429e-05,0.02925357574655359,-0.027819436483472404,-0.00016688441027765816,0.00021446541325209175,0.0007116277409624376,0.0001833292607975933
stage14_transfer,dev,decoder/mean_diff/within_language@-1.00,transfer_primary,3,-0.003196976564691358,1.5302087791496654e-05,-2.6957292222687217e-05,-0.0027102794119477414,0.022219123238777335,0.004115425794796846,0.015172086268184818,0.006002823466290198,0.0005720203462700618,0.0054880831033518995
stage14_transfer,dev,decoder/probe/EN_DE_ES@+0.25,transfer_primary,3,,0.0007017282098765444,0.0007535574837561226,,,0.119631710117813,,,0.001215410790246187,
stage14_transfer,dev,decoder/probe/EN_DE_ES@+0.50,transfer_primary,3,,0.0007017282098765444,0.0007535574837561226,,,0.119631710117813,,,0.001215410790246187,
stage14_transfer,dev,decoder/probe/EN_DE_ES@+1.00,transfer_primary,3,,0.0019910103086419766,0.0007225424313019863,,,0.11495149607186327,,,0.0019364550988466055,
stage14_transfer,dev,decoder/probe/EN_DE_ES@-0.50,transfer_primary,3,,-0.0017429729629629617,0.0003408804350898685,,,0.014010316115687413,,,0.003018935850461858,
stage14_transfer,dev,decoder/probe/EN_DE_ES@-1.00,transfer_primary,3,,-0.0004564454320987645,0.0024869250627297013,,,-0.035130703724835524,,,0.0009112797213904005,
stage14_transfer,dev,decoder/probe/YO_XH@+0.25,transfer_primary,3,0.0003217408336860674,0.00025625320987654547,-0.00011206927559169072,0.0003107632762710649,-0.0005465764451850948,0.07820415657842536,0.0024412693868049867,0.0005679167916859117,0.00012795394446289942,0.0002779105214014438
stage14_transfer,dev,decoder/probe/YO_XH@+0.50,transfer_primary,3,0.0003394776410582011,0.0006156851851851855,-0.0004695516683372682,0.00041044473127170073,0.003627464641361785,0.05291964232692129,0.011664027803323809,0.000553803563241145,0.00100947994343652,0.0003998683204497642
stage14_transfer,dev,decoder/probe/YO_XH@+1.00,transfer_primary,3,0.0021014211091534393,0.00166938044091711,0.00046537072278531565,0.001414452356276407,0.014253749288735107,0.05393460746219755,0.014813331113944284,0.0036034661016767586,0.0016048877951328725,0.0021048268121836777
stage14_transfer,dev,decoder/probe/YO_XH@-0.50,transfer_primary,3,6.013461199294489e-06,0.00020081910052910056,0.0001498904264617716,9.984663510422794e-05,0.010191387722025783,0.07105268191921932,0.07425072552148149,1.063153064963185e-05,0.0001745187942245836,0.00017289136730222726
stage14_transfer,dev,decoder/probe/YO_XH@-1.00,transfer_primary,3,-0.00039735131816578446,3.7342980599649274e-05,-0.00016728041137511305,-8.92822895324045e-05,0.031076130193907314,0.031326140315562696,0.03369305362772904,0.0007108367979746206,0.00017311175108307447,0.0009280459800998229
stage14_transfer,dev,decoder/probe/all_non_african@+0.25,transfer_primary,3,,0.0004864037530864175,0.0005329119836335437,,,-0.12099425087437388,,,0.0008425327380045782,
stage14_transfer,dev,decoder/probe/all_non_african@+0.50,transfer_primary,3,,0.0004815225802469112,0.0005673742423333417,,,-0.07433544368684249,,,0.0014443512014569101,
stage14_transfer,dev,decoder/probe/all_non_african@+1.00,transfer_primary,3,,0.001990971716049381,0.0007225424313019863,,,0.016388126935349412,,,0.0019364508560839255,
stage14_transfer,dev,decoder/probe/all_non_african@-0.50,transfer_primary,3,,-0.001930732975308644,0.00017405412696942725,,,-0.1678476019286889,,,0.002870202290988225,
stage14_transfer,dev,decoder/probe/all_non_african@-1.00,transfer_primary,3,,0.0003021897407407388,0.0022219230867220716,,,-0.04297309409685136,,,0.000411028393104935,
stage14_transfer,dev,decoder/probe/within_language@+0.25,transfer_primary,3,0.0003217260885185186,0.0002458022798353912,6.728160322840151e-05,0.0003618687098512776,0.003551064791203438,0.07785265481463254,0.0033568056972358984,0.0005678594644885882,0.00011102209227294128,0.0003271437025792231
stage14_transfer,dev,decoder/probe/within_language@+0.50,transfer_primary,3,0.0003225231832804232,0.00043640468038408896,7.60054900603226e-05,0.0003623861309423652,0.00469085453203386,0.07100930681824513,0.003435602644498261,0.000567185836110786,0.00040013459634048634,0.0003274434144566042
stage14_transfer,dev,decoder/probe/within_language@+1.00,transfer_primary,3,0.0003221969034744265,0.0008516312373113861,0.0007266139792522189,-8.992297018365582e-05,-0.00026429515137353643,0.06731341865167466,-0.0018564263854916468,0.0005668918759307428,0.0011454126225536251,0.0006347665281840435
stage14_transfer,dev,decoder/probe/within_language@-0.50,transfer_primary,3,0.00014543276368606626,0.0002966088230452661,7.70904312733877e-05,0.0001333141935590887,0.0307208917724601,-0.014621052827883833,0.008300692812894023,0.00020492669295480703,0.0017629480403853416,0.0003971550386930426
stage14_transfer,dev,decoder/probe/within_language@-1.00,transfer_primary,3,-0.001603125590458554,4.50763209876529e-05,-0.0002824203482281522,-0.001121587944121272,-0.008058373536346787,-0.016707880850828194,-0.009068966712037269,0.002841126675051155,0.0004516058325781426,0.0027762296257789415
stage14_transfer,dev,decoder/random/EN_DE_ES@+0.25,transfer_random_control,3,,5.925925927025799e-09,0.0,,,0.047347070016958544,,,1.0401721787900249e-08,
stage14_transfer,dev,decoder/random/EN_DE_ES@+0.50,transfer_random_control,3,,5.925925927025799e-09,0.0,,,0.047347070016958544,,,1.0401721787900249e-08,
stage14_transfer,dev,decoder/random/EN_DE_ES@+1.00,transfer_random_control,3,,0.0011778985987654334,0.0013932482050737006,,,0.019718665964033186,,,0.003751649623701247,
stage14_transfer,dev,decoder/random/EN_DE_ES@-0.50,transfer_random_control,3,,0.0005140067901234578,0.0005867311756356813,,,0.06494105854197667,,,0.0014064592338063002,
stage14_transfer,dev,decoder/random/EN_DE_ES@-1.00,transfer_random_control,3,,0.0009584797530864212,0.0007231509524030689,,,0.11495232631213187,,,0.0010651250441887196,
stage14_transfer,dev,decoder/random/YO_XH@+0.25,transfer_random_control,3,-0.0013888173573897709,0.0003508406525573194,-0.00012505972883954377,-0.0008192077940013246,-0.0242490546120518,0.08518230404169434,-0.02554986924082958,0.002394930654348063,0.0002892153860358653,0.0018498785192954171
stage14_transfer,dev,decoder/random/YO_XH@+0.50,transfer_random_control,3,-0.001388818329259259,0.0003724279012345706,-8.992215629237632e-05,-0.000819183151998046,-0.018037840764012367,0.08829903238922132,-0.02552501652083851,0.002394974542336202,0.0003263956602537132,0.0018498712788385483
stage14_transfer,dev,decoder/random/YO_XH@+1.00,transfer_random_control,3,-0.0013889941855202822,0.0003620976895943565,-0.00011793631688800168,-0.000856683048953199,-0.025090626149180964,0.08291930889859375,-0.027522462551281626,0.0023948625446578863,0.00033720906714001804,0.001826267551910455
stage14_transfer,dev,decoder/random/YO_XH@-0.50,transfer_random_control,3,1.7629196543210394e-05,6.942666666666867e-05,5.736168405578511e-05,9.976949618679429e-05,0.053992329235817677,-0.033379197521206945,0.054409762160474856,3.04955994761327e-05,0.00012026412312453212,0.00017277169803079108
stage14_transfer,dev,decoder/random/YO_XH@-1.00,transfer_random_control,3,0.0001445607107936508,2.5015696649029816e-06,0.00011300757352932043,0.00016642168189158783,0.024855709968170797,0.00014047192330816916,0.015162722138084804,0.00020586315437227598,0.000205362406240738,0.00015320745702573132
stage14_transfer,dev,decoder/random/all_non_african@+0.25,transfer_random_control,3,,0.0004864037530864175,0.0005329119836335437,,,-0.12099425087437388,,,0.0008425327380045782,
stage14_transfer,dev,decoder/random/all_non_african@+0.50,transfer_random_control,3,,0.0004864037530864175,0.0005329119836335437,,,-0.12099425087437388,,,0.0008425327380045782,
stage14_transfer,dev,decoder/random/all_non_african@+1.00,transfer_random_control,3,,0.0006983585802469136,0.0003771579002323467,,,-0.033793697783675615,,,0.0017205276072706002,
stage14_transfer,dev,decoder/random/all_non_african@-0.50,transfer_random_control,3,,-3.266666666889699e-08,0.0,,,-0.24741889483972498,,,2.162230340584568e-09,
stage14_transfer,dev,decoder/random/all_non_african@-1.00,transfer_random_control,3,,0.0009385746172839484,0.001202142008088277,,,-0.10964548505478026,,,0.0016257156484956983,
stage14_transfer,dev,decoder/random/within_language@+0.25,transfer_random_control,3,0.0003435888901940035,0.0005435684430727028,4.228691379995594e-05,0.000302290178921647,0.0470532562627824,0.11205777419462536,0.053060107737813535,0.00054996843297374,0.0006938907573973988,0.00030378177928953794
stage14_transfer,dev,decoder/random/within_language@+0.50,transfer_random_control,3,0.0003435888904938271,0.00015623329629629567,0.00011803812159770449,0.0003022885042279279,0.04705676711335673,0.046180316117115955,0.05201057636032402,0.0005499684287415532,0.0010991502482962622,0.00030378143460089107
stage14_transfer,dev,decoder/random/within_language@+1.00,transfer_random_control,3,0.001965127314673722,0.0007359526803840869,0.0002703309833466926,0.0005487885751182009,0.06613797480650703,0.006595522029744502,0.00572515527638114,0.0033483472928180994,0.0011897633937176357,0.0008413343119999499
stage14_transfer,dev,decoder/random/within_language@-0.50,transfer_random_control,3,0.0017625400738271603,0.0008311102359396439,0.00017577197424870406,0.00140394878695148,0.08078149045137008,0.012934933640179518,0.0819395720561019,0.0030484791697624465,0.0016020827741452556,0.0018023035928720927
stage14_transfer,dev,decoder/random/within_language@-1.00,transfer_random_control,3,0.0018893000671781303,0.0007539209218107012,0.0003076169202602063,0.0015044424483597971,0.07390852555916905,0.010158629889814136,0.0807400058208743,0.002944683594544206,0.0015373665720226715,0.001689832566178458
stage14_transfer,dev,encoder/mean_diff/EN_DE_ES@+0.25,transfer_primary,3,,-0.0075428565759259325,0.005314540820154788,,,-0.09965957117218227,,,0.00431982079405661,
stage14_transfer,dev,encoder/mean_diff/EN_DE_ES@+0.50,transfer_primary,3,,-0.12533776067901234,-0.0381141645416577,,,-0.5692339816876671,,,0.02142075051528577,
stage14_transfer,dev,encoder/mean_diff/EN_DE_ES@+1.00,transfer_primary,3,,-0.29382519806271606,-0.2081870006067186,,,-1.0152340548922187,,,0.03512341638650705,
stage14_transfer,dev,encoder/mean_diff/EN_DE_ES@-0.50,transfer_primary,3,,0.02966598808024691,-0.0016759300959129232,,,0.21972247671275266,,,0.00626011599159798,
stage14_transfer,dev,encoder/mean_diff/EN_DE_ES@-1.00,transfer_primary,3,,0.07742681814814813,-0.0051336527693831594,,,0.3699006356166146,,,0.003903851111014265,
stage14_transfer,dev,encoder/mean_diff/YO_XH@+0.25,transfer_primary,3,0.00873904252878307,-0.0013799706701940028,5.356415422251809e-05,0.003830940936906203,0.06841582540926272,-0.05605867700014957,0.054668909978496556,0.005928736552358759,0.0011813090335735673,0.0015304652632523227
stage14_transfer,dev,encoder/mean_diff/YO_XH@+0.50,transfer_primary,3,0.014073319367918872,-0.0029683475132275135,-0.001507977462632119,0.008017126412578693,0.085471338530218,-0.08998681802263793,0.07687582496393683,0.0062077870323273615,0.0023766039820244636,0.002713052014415484
stage14_transfer,dev,encoder/mean_diff/YO_XH@+1.00,transfer_primary,3,0.009704590807283949,-0.006438415943562612,-0.004167679565611364,0.0016068347497247663,0.04154577059462852,-0.13949941465161989,0.008582128191930776,0.012080524515998175,0.0006284491557239406,0.010452401387066927
stage14_transfer,dev,encoder/mean_diff/YO_XH@-0.50,transfer_primary,3,-0.00810244399719577,0.004970934902998238,-0.0022345228034422637,-0.0073703753345383165,-0.04445759065663183,0.10833716519960267,-0.06024876652378658,0.006377026098494448,0.0014205446800264077,0.0056888929534060165
stage14_transfer,dev,encoder/mean_diff/YO_XH@-1.00,transfer_primary,3,-0.015462938933015875,0.00941407015873016,-0.003500145204231095,-0.012946647360749493,-0.06353951094766096,0.15017811352266638,-0.07080274539515993,0.02506829569875641,0.0017012391016119977,0.0180074438005554
stage14_transfer,dev,encoder/mean_diff/all_non_african@+0.25,transfer_primary,3,,-0.0005740385740740775,0.004946960007382879,,,-0.024481673871669257,,,0.006695266226193055,
stage14_transfer,dev,encoder/mean_diff/all_non_african@+0.50,transfer_primary,3,,-0.013156363683333333,-0.009649232870460595,,,-0.0865679059323274,,,0.009147591283705457,
stage14_transfer,dev,encoder/mean_diff/all_non_african@+1.00,transfer_primary,3,,-0.2443596970344444,-0.156281743076114,,,-0.924361086913123,,,0.030095629103172206,
stage14_transfer,dev,encoder/mean_diff/all_non_african@-0.50,transfer_primary,3,,0.01768516706172839,0.0015463919348117727,,,0.1636654790373923,,,0.005015243113657294,
stage14_transfer,dev,encoder/mean_diff/all_non_african@-1.00,transfer_primary,3,,0.05316006630246913,-0.005502688280927668,,,0.3189941842305803,,,0.024780637969189934,
stage14_transfer,dev,encoder/mean_diff/within_language@+0.25,transfer_primary,3,0.0006232952992063489,-0.0007071789807956111,-0.0035803659401106047,-0.002635822874070952,0.010572470089067471,-0.02607818496108218,-0.006339044276082811,0.012410440597455654,0.000355104087966602,0.009255205819949429
stage14_transfer,dev,encoder/mean_diff/within_language@+0.50,transfer_primary,3,0.016215718403615523,-0.011351421430727024,-0.010016434350154662,-0.0009162139971248968,0.07268680861369665,-0.18653437508423118,-0.001906761090180259,0.009162680210912334,0.0005815195777366976,0.012019376090758368
stage14_transfer,dev,encoder/mean_diff/within_language@+1.00,transfer_primary,3,0.04302571215375661,-0.10060497371508918,-0.0796171419896563,-0.0824824227573923,0.11621606895800306,-0.37894631471871437,-0.3003214489565236,0.03224163696621171,0.005222591839095463,0.02213986853831929
stage14_transfer,dev,encoder/mean_diff/within_language@-0.50,transfer_primary,3,-0.0056753133887830695,0.007291123884773663,-0.0011304254588451704,-0.0062696339404436545,-0.024745270143600492,0.10095451453311888,-0.038426112367367336,0.006207737380334299,0.003017075071151745,0.006347728803663423
stage14_transfer,dev,encoder/mean_diff/within_language@-1.00,transfer_primary,3,0.16399883403144622,-0.15703505963065842,-0.13550159123457706,-0.058840163615645945,0.3453883156755279,-0.4803657856732259,-0.2137497806450266,0.06278735879564278,0.03157749686283791,0.003566955158981702
stage14_transfer,dev,encoder/probe/EN_DE_ES@+0.25,transfer_primary,3,,-0.0004537226358024709,0.00030986538263573217,,,-0.06897465964139944,,,0.004565331175423365,
stage14_transfer,dev,encoder/probe/EN_DE_ES@+0.50,transfer_primary,3,,0.0005477043395061709,0.002451652408849132,,,-0.06187535066594302,,,0.000475982274151342,
stage14_transfer,dev,encoder/probe/EN_DE_ES@+1.00,transfer_primary,3,,0.00033524508641975077,0.002423213491324823,,,-0.07042460057439953,,,0.002457569355764032,
stage14_transfer,dev,encoder/probe/EN_DE_ES@-0.50,transfer_primary,3,,0.003873596216049381,0.0011879887103709537,,,0.149226060750396,,,0.0021061699209030185,
stage14_transfer,dev,encoder/probe/EN_DE_ES@-1.00,transfer_primary,3,,0.0031824278827160464,0.001616113475956282,,,0.12053516042025288,,,0.0018379651394053883,
stage14_transfer,dev,encoder/probe/YO_XH@+0.25,transfer_primary,3,-0.0013890570804232808,-1.6196102292769567e-05,-0.00058234310601114,-0.0009311390945849979,-0.06351551087380168,0.00493808327652584,-0.08065816715784217,0.00239462710688763,0.0003856332286740765,0.0016034522675279959
stage14_transfer,dev,encoder/probe/YO_XH@+0.50,transfer_primary,3,0.0006781051107936509,-0.0012211654673721327,-0.001295703293694932,-0.001031933564599541,0.028844765438268038,-0.057916800895431976,-0.026784604328220232,0.004675214132825622,0.0013678545138442106,0.0017100235832208086
stage14_transfer,dev,encoder/probe/YO_XH@+1.00,transfer_primary,3,-0.002276629412151675,-0.0014954104056437406,-0.0013436884844734872,-0.004666926387204141,-0.0018596166012051173,-0.0717104636752916,-0.05133704679580165,0.014418321507719965,0.001362457845039708,0.007753288018760859
stage14_transfer,dev,encoder/probe/YO_XH@-0.50,transfer_primary,3,-0.0017423813060670195,0.0023055132980599664,0.00021898334009308774,-0.0010744850121100153,0.0020967164546328763,0.09943177325428508,0.018020155596356585,0.003071250605415674,0.002095327874979446,0.0021775784848429625
stage14_transfer,dev,encoder/probe/YO_XH@-1.00,transfer_primary,3,0.0033275076491358015,0.002465647125220458,0.001197129087788245,0.0019684073683412045,0.054744281064561084,0.05621490439053508,0.060066371410632376,0.005887367359243324,0.003110815509767519,0.001424364511054595
stage14_transfer,dev,encoder/probe/all_non_african@+0.25,transfer_primary,3,,3.271239506172612e-05,0.0008427773662692759,,,-0.05495883562486579,,,0.0038188406716898864,
stage14_transfer,dev,encoder/probe/all_non_african@+0.50,transfer_primary,3,,0.0011811196790123435,0.0015347714964214284,,,-0.008321106836345682,,,0.0014315278455468519,
stage14_transfer,dev,encoder/probe/all_non_african@+1.00,transfer_primary,3,,-0.004223782234567903,0.0033683296014742,,,-0.08304555310036084,,,0.007674668213132164,
stage14_transfer,dev,encoder/probe/all_non_african@-0.50,transfer_primary,3,,0.0022061099444444423,0.00041274676443784383,,,0.13547549942943973,,,0.00243573076404753,
stage14_transfer,dev,encoder/probe/all_non_african@-1.00,transfer_primary,3,,0.004083043277777775,0.0013268798151135797,,,0.0917890809150293,,,0.005106579370572037,
stage14_transfer,dev,encoder/probe/within_language@+0.25,transfer_primary,3,0.002043795525696649,-0.0003597742770919061,-0.0007415389610475376,0.000827206452480353,-0.011895404553652553,-0.0013057070839257723,0.0024051097459950924,0.007718330344925382,0.0007282619614473797,0.00431018032053585
stage14_transfer,dev,encoder/probe/within_language@+0.50,transfer_primary,3,0.002409142340776015,-0.0008297559807956106,-0.0006118240340323868,0.00036836560942792723,-0.0010536244236958793,-0.043765876343397625,0.0020678609693963582,0.0034161271123323484,0.0003740083912858723,0.0017889254106655931
stage14_transfer,dev,encoder/probe/within_language@+1.00,transfer_primary,3,0.008044880774232805,-0.001575688607681756,-0.0012635410054092292,0.0028337161652765472,0.0517174833819208,-0.05592530955742236,0.03320906451495372,0.01168495473670676,0.000596131985850945,0.009152604500327156
stage14_transfer,dev,encoder/probe/within_language@-0.50,transfer_primary,3,-0.007005379029276896,0.0035403577489711946,3.293324802755153e-05,-0.005019545433822011,-0.05550739310075284,0.0843913647064291,-0.034938727931719135,0.012180558278215556,0.0021252321442084676,0.00925483006017137
stage14_transfer,dev,encoder/probe/within_language@-1.00,transfer_primary,3,-0.0035553961804409163,0.004518718215363513,0.0019754938937098245,-0.0028628835830708035,0.04210474120248018,0.09341416352139546,-0.016892854803316728,0.0062707961232522196,0.0015876237891905983,0.00539797059443699
stage14_transfer,dev,encoder/random/EN_DE_ES@+0.25,transfer_random_control,3,,-0.0048957258580246965,0.004830957031479239,,,0.012384733225486952,,,0.036334778370600646,
stage14_transfer,dev,encoder/random/EN_DE_ES@+0.50,transfer_random_control,3,,0.004396258432098762,-0.020741436851133725,,,0.005624312708217376,,,0.06596497017335226,
stage14_transfer,dev,encoder/random/EN_DE_ES@+1.00,transfer_random_control,3,,-0.15686026145450616,-0.12065607917914041,,,-0.5472099937059535,,,0.18519176771153065,
stage14_transfer,dev,encoder/random/EN_DE_ES@-0.50,transfer_random_control,3,,-0.14017090176234567,-0.06094776079946563,,,-0.5466916265556877,,,0.1430786171249023,
stage14_transfer,dev,encoder/random/EN_DE_ES@-1.00,transfer_random_control,3,,-0.13352074409876544,-0.07693807994403071,,,-0.5118948624839884,,,0.16674713736962235,
stage14_transfer,dev,encoder/random/YO_XH@+0.25,transfer_random_control,3,-0.0148869691940388,-5.093724867724665e-05,-0.0013623357208315489,-0.012710064121768158,-0.06725108391480768,0.0034698175546508856,-0.07559857608220014,0.013164224506460414,0.0049139968030269725,0.012836693419730694
stage14_transfer,dev,encoder/random/YO_XH@+0.50,transfer_random_control,3,-0.009608811222310403,-0.006946612416225749,-0.008698121973509557,-0.016067342944497395,-0.03590158109313102,-0.054460747329166705,-0.07783364242059214,0.01626787733347679,0.01648203538305315,0.018204009590502158
stage14_transfer,dev,encoder/random/YO_XH@+1.00,transfer_random_control,3,0.02213105798283951,-0.043978791040564374,-0.033563765253430994,-0.024849978018678637,0.0330773988804787,-0.27488323458402597,-0.09996788298543717,0.07326049508891494,0.07420037138702167,0.026951868905372375
stage14_transfer,dev,encoder/random/YO_XH@-0.50,transfer_random_control,3,0.0075307683796296265,0.0023312702116402117,-0.00505898757641482,0.0006986408659732125,0.026763455384091004,0.019880517835177042,0.003829280425528015,0.035500286838780704,0.010535163756721807,0.0236617127996961
stage14_transfer,dev,encoder/random/YO_XH@-1.00,transfer_random_control,3,0.05553767405343916,-0.06757160760141094,-0.053150574325303505,-0.025947886621456626,0.13227078627838632,-0.3978126966883169,-0.08287248451816391,0.05267158472534513,0.0913008582324415,0.060989212517471234
stage14_transfer,dev,encoder/random/all_non_african@+0.25,transfer_random_control,3,,0.007685682703703701,0.0033592836261834894,,,0.0787305566829056,,,0.005423056228740094,
stage14_transfer,dev,encoder/random/all_non_african@+0.50,transfer_random_control,3,,0.01477065838888889,0.0011934777385839744,,,0.11424695790482041,,,0.014336562115752025,
stage14_transfer,dev,encoder/random/all_non_african@+1.00,transfer_random_control,3,,-0.06642745996913581,-0.04730826863213391,,,-0.28246871395192263,,,0.18119250671596826,
stage14_transfer,dev,encoder/random/all_non_african@-0.50,transfer_random_control,3,,-0.01775910396296296,-0.003351797188874335,,,-0.1046443920048951,,,0.02683384742875455,
stage14_transfer,dev,encoder/random/all_non_african@-1.00,transfer_random_control,3,,-0.019964413635802473,-0.00943494441473358,,,-0.08472155134845655,,,0.04083092738916552,
stage14_transfer,dev,encoder/random/within_language@+0.25,transfer_random_control,3,0.003387206636155203,-0.0013162807042524005,-4.500045322377742e-05,-0.0015589002037470912,0.03281000262678569,-0.024736954264598026,0.007000300329587594,0.01059930119610763,0.004260876462849276,0.010299161298294217
stage14_transfer,dev,encoder/random/within_language@+0.50,transfer_random_control,3,0.006225528002539682,-0.028305236658984916,-0.026679240609763306,-0.03129087197283322,0.01061570721252377,-0.12707413624725153,-0.14007519255048625,0.037747808529558495,0.0448501018136871,0.02514902653612675
stage14_transfer,dev,encoder/random/within_language@+1.00,transfer_random_control,3,0.10713747438056438,-0.1360746875578875,-0.13288151428174058,-0.08226631915725473,0.2481781894077719,-0.42598366244763036,-0.2711450763312007,0.12744890089881064,0.11924915736279018,0.03588471030493982
stage14_transfer,dev,encoder/random/within_language@-0.50,transfer_random_control,3,-0.0069382693556790135,-0.019197408587654317,-0.01181407164479277,-0.008483301948684406,-0.02136614965354895,-0.14367981764282936,-0.036493288159846586,0.019877639745508265,0.012791777646683078,0.017977762357946455
stage14_transfer,dev,encoder/random/within_language@-1.00,transfer_random_control,3,0.11438102579887126,-0.15987788039460904,-0.12038881458897609,-0.06479952587900635,0.24182882260233787,-0.5313579383399412,-0.2290498273789072,0.09732164083809129,0.136220480110298,0.060704311272541334
