stage,split,intervention,family,seed,language,delta_sta,delta_sta_ci_lo,delta_sta_ci_hi,delta_sim,delta_sim_ci_lo,delta_sim_ci_hi,delta_j,effect_size_sta,effect_size_sim
stage14_transfer,dev,encoder/random/YO_XH@-1.00,transfer_random_control,42,am,0.08582751949629631,-0.09451035506212958,0.2616673872944445,-0.08088307851851854,-0.13419797598148148,-0.028668208675925934,-0.03106691490613083,0.1910272554966235,-0.568325443897971
stage14_transfer,dev,encoder/random/YO_XH@-1.00,transfer_random_control,42,en,0.1479789128688889,-1.3506508000004798e-05,0.29697524253173985,-0.03919007592592593,-0.0821274091111111,-0.001631250120370375,0.09343765085933867,0.32487631847710513,-0.3355022702738519
stage14_transfer,dev,encoder/random/YO_XH@-1.00,transfer_random_control,42,es,0.1448939683677778,0.03490953532703703,0.2909447794791667,-0.026874938888888904,-0.04894916735185186,-0.00697682317592594,0.10343043947582803,0.41036385926850333,-0.4876037798802176
stage14_transfer,dev,encoder/random/YO_XH@-1.00,transfer_random_control,42,uk,0.06520685819703703,-0.0735902491300185,0.1947701210206574,-0.0246463525925926,-0.05223285477777776,-0.001580750490740762,0.02734619159110256,0.1791438853573606,-0.3383822644075728
stage14_transfer,dev,encoder/random/YO_XH@-1.00,transfer_random_control,2024,am,0.14883904715333335,-0.030533510794037027,0.32777754991348146,-0.2508517059259259,-0.33260000253703703,-0.16741706975925927,-0.09224325065164941,0.30595371567607005,-1.1058237189883087
stage14_transfer,dev,encoder/random/YO_XH@-1.00,transfer_random_control,2024,de,0.10176672706518518,-0.047409802094999884,0.2565312501480926,-0.14629711407407409,-0.21051431857407407,-0.08919958986111115,-0.1113426573965605,0.24051343936842634,-0.9054821898956213
stage14_transfer,dev,encoder/random/YO_XH@-1.00,transfer_random_control,2024,en,0.11052192575925929,-0.07387893684796296,0.29501648413249076,-0.2714776088888889,-0.3577834898148147,-0.18630252990740742,-0.17447304548625103,0.2190048261620075,-1.1251151781576216
stage14_transfer,dev,encoder/random/YO_XH@-1.00,transfer_random_control,2024,es,0.1656249330562963,0.0001746195488148239,0.3327088837714075,-0.15800741592592596,-0.22410446537962966,-0.10120191790740743,-0.05359928416458356,0.361709950816534,-0.9739316303887694
stage14_transfer,dev,encoder/random/YO_XH@-1.00,transfer_random_control,2024,hi,0.0719436464522222,-0.09203917076919442,0.24541334745966667,-0.12541215148148147,-0.1947247726481482,-0.05930680819444447,-0.015662735789380593,0.16182990746897735,-0.7190540759506251
stage14_transfer,dev,encoder/random/YO_XH@-1.00,transfer_random_control,2024,uk,0.1596359019440741,-0.051720888170972215,0.37409988027534247,-0.14950054000000002,-0.20686729329629625,-0.09254720314814814,-0.061782275358541916,0.2744929081569196,-0.9956217704381278
stage14_transfer,dev,encoder/random/within_language@+0.50,transfer_random_control,1337,am,0.04209021315888889,-0.00022436527972222444,0.1270121594807499,-0.022055143703703716,-0.05507769089814816,-0.0016878424074074218,0.023852621118301894,0.21962157941652025,-0.27422169497806304
stage14_transfer,dev,encoder/random/within_language@+0.50,transfer_random_control,1337,de,0.29484130251592594,0.11021465473410184,0.48040455264675913,-0.735300568962963,-0.810878917137037,-0.6573985803564814,-0.42043608603603544,0.5470311077379981,-3.690131713614511
stage14_transfer,dev,encoder/random/within_language@+1.00,transfer_random_control,42,am,0.03844014058185184,-0.07471290693676853,0.16106805988278666,-0.021730962592592593,-0.04905324851851851,2.683481481484594e-06,0.0062868537057736654,0.1173053061042069,-0.3376799756533655
stage14_transfer,dev,encoder/random/within_language@+1.00,transfer_random_control,42,de,0.18155226921111112,-0.036108254070490745,0.40085495994345377,-0.39735017862962957,-0.4892173604074075,-0.31051425517592585,-0.26055815178364977,0.3286390608974044,-1.6319976996504981
stage14_transfer,dev,encoder/random/within_language@+1.00,transfer_random_control,1337,am,0.07783059838296297,-0.0002652088713888761,0.1860025023092963,-0.04826388333333335,-0.09675319299074074,-0.008259570101851875,0.022540491876343313,0.29685531489202194,-0.4010301076030687
stage14_transfer,dev,encoder/random/within_language@+1.00,transfer_random_control,1337,ar,0.3024313374748149,0.14484267751988894,0.4654395920280555,-0.5670591970259259,-0.6770969092792593,-0.454995642612963,-0.2586590019545273,0.6866700773334717,-1.9075486196071076
stage14_transfer,dev,encoder/random/within_language@+1.00,transfer_random_control,1337,de,0.40557721141962966,0.2219118763087407,0.5905168174593705,-0.8940447065666667,-0.9153580235546298,-0.8715992234388887,-0.46189384598454675,0.815291092604738,-15.069790271258771
stage14_transfer,dev,encoder/random/within_language@+1.00,transfer_random_control,1337,es,0.15191747883259257,0.0024935633264074027,0.3325299689988518,-0.0909561777777778,-0.1366172945185185,-0.050833135074074075,0.04264521690304575,0.33753046948768256,-0.7955450062055068
stage14_transfer,dev,encoder/random/within_language@+1.00,transfer_random_control,1337,hi,0.8092349944307408,0.6606155942832223,0.9232519117447594,-0.8007259703333333,-0.8490734744972224,-0.7347162586898149,-0.13391266944688063,2.0682318173912506,-5.4791845892213065
stage14_transfer,dev,encoder/random/within_language@+1.00,transfer_random_control,2024,ar,0.031542394445925936,-0.1542755330513888,0.22093324849281484,-0.27869502343333336,-0.39304789314203703,-0.17320858792842603,-0.22697475419087973,0.05878889973594104,-0.9299935334449096
stage14_transfer,dev,encoder/random/within_language@+1.00,transfer_random_control,2024,uk,0.44533799379518524,0.2617335712444259,0.6304485818572776,-0.6950853376296295,-0.7651506770444445,-0.6257639528351853,-0.2400803328341331,0.8836540161809661,-3.508729272002017
stage14_transfer,dev,encoder/random/within_language@-1.00,transfer_random_control,42,es,0.4744706692818519,0.22015112323773145,0.6979222237888055,-0.4370687287777779,-0.5456721392111111,-0.34086831330185186,-0.05115683560708409,0.7459407060145449,-1.615843294610463
stage14_transfer,dev,encoder/random/within_language@-1.00,transfer_random_control,42,uk,0.6181469678392593,0.44174752002432405,0.7963392722426388,-0.7067275747407407,-0.7526643348851851,-0.6593650308518518,-0.26837327635145963,1.278268601637415,-5.86003478772333
stage14_transfer,dev,encoder/random/within_language@-1.00,transfer_random_control,1337,en,0.037033221221481484,-0.07405614143114815,0.18499678326777777,-0.03250868925925927,-0.07382547130555557,-0.0012280012407407698,-0.03646773533397451,0.10984265358842364,-0.31584610425225135
stage14_transfer,dev,encoder/random/within_language@-1.00,transfer_random_control,2024,am,0.48428420136259254,0.3114833774823982,0.6537212585420461,-0.8632417073544444,-0.9141556397104535,-0.8097274500481482,-0.22169438782153655,1.0186130026802496,-6.11995941681567
stage14_transfer,dev,encoder/random/within_language@-1.00,transfer_random_control,2024,de,0.3437174849377777,0.17890257044468524,0.5180829684418704,-0.4954872703703703,-0.5920584959425925,-0.4033613218703704,-0.29093944395184623,0.7427267515781955,-2.0096398155188853
stage14_transfer,dev,encoder/random/within_language@-1.00,transfer_random_control,2024,en,0.03557234493518519,-0.1494608914531296,0.25616201695216667,-0.20095766592592595,-0.2811417762037036,-0.12786469520370372,-0.14663020633741816,0.06880494390013563,-0.9686869376168538
stage14_transfer,dev,encoder/random/within_language@-1.00,transfer_random_control,2024,hi,0.5889907700733333,0.3412665084546575,0.8062610541046203,-0.776748945074074,-0.8347199865027778,-0.707255666212037,-0.13339886559938355,0.9372804962354965,-4.649438297392082
