stage,split,intervention,family,seed,language,n_pairs,sta_supported,sta_status,sta,sta_baseline,delta_sta,delta_sta_ci_lo,delta_sta_ci_hi,effect_size_sta,sim,sim_baseline,delta_sim,delta_sim_ci_lo,delta_sim_ci_hi,effect_size_sim,fl,fl_baseline,delta_fl,delta_fl_ci_lo,delta_fl_ci_hi,effect_size_fl,j,j_baseline,delta_j,delta_j_ci_lo,delta_j_ci_hi,effect_size_j,sta_unvalidated,copy_rate,loose_copy_rate,empty_rate,sentinel_rate,unique_output_rate,top_output_share,template_rate,baseline_copy_rate,delta_copy_rate,baseline_loose_copy_rate,delta_loose_copy_rate,baseline_empty_rate,delta_empty_rate,baseline_sentinel_rate,delta_sentinel_rate,baseline_unique_output_rate,delta_unique_output_rate,baseline_top_output_share,delta_top_output_share,baseline_template_rate,delta_template_rate
stage13_steering,dev,encoder/probe/pooled_african@+0.50,steering_primary,2024,ar,27,True,validated,0.4567421735466667,0.4567421735466667,0.0,0.0,0.0,,0.9706194192592591,0.9706194192592591,0.0,0.0,0.0,,0.7530965864145812,0.7530965864145812,0.0,0.0,0.0,,0.3499222246759102,0.3499222246759102,0.0,0.0,0.0,,,0.5555555555555556,0.5555555555555556,0.0,0.0,1.0,0.037037037037037035,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,encoder/probe/pooled_african@+0.50,steering_primary,2024,de,27,True,validated,0.5281730518755556,0.5281769065844444,-3.85470888888765e-06,-1.0872876666665397e-05,0.0,-0.21142717168740638,0.9859466655555558,0.986696001851852,-0.0007493362962962957,-0.002138870740740739,0.0,-0.22348307839897885,0.7633022680996335,0.7651389077217255,-0.0018366396220920137,-0.005509918866276041,0.0,-0.19245008972987523,0.4325989131151346,0.4349411325469979,-0.0023422194318632665,-0.007024907296440934,0.0,-0.1925995575895989,,0.48148148148148145,0.5555555555555556,0.0,0.0,1.0,0.037037037037037035,0.0,0.5185185185185185,-0.037037037037037035,0.5925925925925926,-0.03703703703703698,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,encoder/probe/pooled_african@+0.50,steering_primary,2024,en,27,True,validated,0.555444089762963,0.5554440860807408,3.6822222202622184e-09,-1.5582407409091007e-10,1.1170083327486112e-08,0.19122698429613486,0.9060980037037036,0.9060979937037038,1.0000000009128221e-08,-3.148148146706978e-08,4.927777780262254e-08,0.09561408611720394,0.7041088901348652,0.7041088901348652,0.0,0.0,0.0,,0.4022907619869748,0.4022907537315832,8.25539161933706e-09,-1.2977796951225027e-08,2.933957098599243e-08,0.1358243430059856,,0.07407407407407407,0.07407407407407407,0.0,0.0,1.0,0.037037037037037035,0.0,0.07407407407407407,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,encoder/probe/pooled_african@+0.50,steering_primary,2024,es,27,True,validated,0.44690425597777783,0.44699051263074074,-8.625665296296299e-05,-0.0002588122584814816,2.818312037245061e-08,-0.19241722188775734,0.9330605140740741,0.9320015440740741,0.001058970000000009,-5.630555555454815e-08,0.0031769994259259362,0.19244554646258594,0.6794620888447084,0.6810107043735648,-0.0015486155288565121,-0.004645846586569536,0.0,-0.19245008972987523,0.27566971927558165,0.27573640053219417,-6.668125661251934e-05,-0.0002000710365662887,2.5187736543152296e-08,-0.19243052854164894,,0.2962962962962963,0.3333333333333333,0.0,0.0,1.0,0.037037037037037035,0.0,0.25925925925925924,0.037037037037037035,0.2962962962962963,0.037037037037037035,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,encoder/probe/pooled_african@+0.50,steering_primary,2024,hi,27,True,validated,0.22807377484703706,0.18846396334259263,0.039609811504444446,-2.2507099999953073e-07,0.11616853161855556,0.20634670418603349,0.8943369192592593,0.9103931266666666,-0.016056207407407413,-0.04394773117592593,-5.1472222226020456e-08,-0.24764279511276027,0.6501716759109392,0.6528525028708522,-0.002680826959913032,-0.020360314896525053,0.010483695771743108,-0.06208565691220499,0.14171748247852103,0.13381152186533224,0.007905960613188793,-6.981055471624353e-06,0.02319029575336093,0.24964269190834903,,0.18518518518518517,0.18518518518518517,0.0,0.0,1.0,0.037037037037037035,0.0,0.25925925925925924,-0.07407407407407407,0.25925925925925924,-0.07407407407407407,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,encoder/probe/pooled_african@+0.50,steering_primary,2024,uk,27,True,validated,0.37036445480851843,0.3703644579244444,-3.1159259252830653e-09,-8.118157407405009e-08,6.843644444635725e-08,-0.016771776307164088,0.9607249877777777,0.9607250174074075,-2.9629629622257775e-08,-7.000925924949685e-08,1.2592592602412156e-08,-0.2761609228941977,0.7182939822501992,0.7182939822501992,0.0,0.0,0.0,,0.2804734753311972,0.2804734950856491,-1.9754451902174336e-08,-6.87694020887953e-08,1.8574072395684094e-08,-0.15951461704467035,,0.3333333333333333,0.4444444444444444,0.0,0.0,1.0,0.037037037037037035,0.0,0.3333333333333333,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,encoder/probe/pooled_african@+0.50,steering_primary,2024,xh,27,False,unavailable/unvalidated,,,,,,,0.36488982203703696,0.3648898285185184,-6.481481482695845e-09,-5.5745370369387984e-08,4.500462963003456e-08,-0.04970559182067053,0.18140309718801703,0.18140309718801703,0.0,0.0,0.0,,,,,,,,0.9252425792407409,0.037037037037037035,0.037037037037037035,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0
stage13_steering,dev,encoder/probe/pooled_african@+0.50,steering_primary,2024,yo,27,False,unavailable/unvalidated,,,,,,,0.43234274903703707,0.4334690712592593,-0.0011263222222222227,-0.0033789666666666682,0.0,-0.1924500897298753,0.25949269362515137,0.26049365147387404,-0.0010009578487226475,-0.0030028735461679426,0.0,-0.19245008972987526,,,,,,,0.9490766661481481,0.07407407407407407,0.07407407407407407,0.0,0.0,0.6296296296296297,0.3333333333333333,0.0,0.07407407407407407,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.6296296296296297,0.0,0.3333333333333333,0.0,0.0,0.0
stage13_steering,dev,encoder/probe/pooled_african@+1.00,steering_primary,42,am,27,True,validated,0.45225808668148143,0.4852997290240741,-0.033041642342592596,-0.11001873506148148,0.007262539752314811,-0.1719031938667526,0.9742736833333333,0.9720931144444445,0.0021805688888888865,-0.004795819277777793,0.01133754746296297,0.10088659805782794,0.43382568160868695,0.436148070343123,-0.002322388734435996,-0.009057126826622519,0.0020899606233145316,-0.14305059187694824,0.20913095765319326,0.22790655207296787,-0.01877559441977459,-0.05995629379739872,0.0036295121718393853,-0.1800523781391999,,0.48148148148148145,0.48148148148148145,0.0,0.0,1.0,0.037037037037037035,0.0,0.48148148148148145,0.0,0.48148148148148145,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,encoder/probe/pooled_african@+1.00,steering_primary,42,ar,27,True,validated,0.4084335033703703,0.43751466970481484,-0.029081166334444443,-0.08723867874944444,-1.328442592539176e-07,-0.19248200894373038,0.9708406718518517,0.9705202785185186,0.0003203933333333312,-5.372222223712054e-08,0.0009612422222222243,0.1924357668625369,0.7469175580211384,0.7470179294905732,-0.00010037146943488841,-0.00030111440830466526,0.0,-0.19245008972987526,0.3127474326029418,0.3322271139143676,-0.019479681311425853,-0.058437949468797254,-1.1004267663561726e-07,-0.19245800293374243,,0.6296296296296297,0.6296296296296297,0.0,0.0,1.0,0.037037037037037035,0.0,0.6296296296296297,0.0,0.6296296296296297,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,encoder/probe/pooled_african@+1.00,steering_primary,42,de,27,True,validated,0.4833969465888888,0.5201476054074073,-0.036750658818518515,-0.11025208357777778,7.612722222227324e-08,-0.1924499023386887,0.993372877037037,0.9929246559259259,0.00044822111111111174,-3.148148148362034e-08,0.0013447059259259159,0.1924429889172032,0.7571910065616883,0.7580193171794553,-0.0008283106177670236,-0.0024849318533010705,0.0,-0.19245008972987526,0.3941095086090582,0.42726871042368786,-0.03315920181462966,-0.09947764465103841,6.014165054415727e-08,-0.19245002749097748,,0.5925925925925926,0.6296296296296297,0.0,0.0,1.0,0.037037037037037035,0.0,0.5555555555555556,0.03703703703703698,0.5925925925925926,0.03703703703703709,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,encoder/probe/pooled_african@+1.00,steering_primary,42,en,27,True,validated,0.4815020786096297,0.5184986980118519,-0.03699661940222222,-0.11098892270477778,0.0,-0.1924551660843056,0.9107206896296297,0.9081240114814816,0.0025966781481481485,0.0,0.0073365588888888895,0.22991762087162818,0.6782139740134794,0.6822716819072382,-0.004057707893758782,-0.014386790751747893,0.0022136670704715478,-0.16002166664089656,0.34461672396352716,0.3710785842544958,-0.026461860290968694,-0.0793852655447918,0.0,-0.19245212443243068,,0.1111111111111111,0.1111111111111111,0.0,0.0,1.0,0.037037037037037035,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,encoder/probe/pooled_african@+1.00,steering_primary,42,es,27,True,validated,0.3020079178274074,0.3016376155440741,0.00037030228333333334,0.0,0.0011109068500000001,0.19245008972987523,0.945045992962963,0.948244987037037,-0.0031989940740740743,-0.009596982222222224,0.0,-0.19245008972987526,0.6784657863284136,0.6760109348402009,0.0024548514882125616,0.0,0.007364554464637685,0.1924500897298752,0.1863882597760216,0.18616933422657328,0.00021892554944833703,0.0,0.000656776648345011,0.19245008972987526,,0.2962962962962963,0.2962962962962963,0.0,0.0,1.0,0.037037037037037035,0.0,0.3333333333333333,-0.037037037037037035,0.3333333333333333,-0.037037037037037035,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,encoder/probe/pooled_african@+1.00,steering_primary,42,hi,27,True,validated,0.18952132016592593,0.18633428768407412,0.0031870324818518516,-9.648148137855563e-12,0.00956109721514815,0.19245009753352146,0.9386336659259261,0.9417498733333333,-0.0031162074074074044,-0.009348671212962954,4.075000001118949e-08,-0.1924489020852641,0.6739155559800912,0.674222173578014,-0.000306617597922634,-0.0009198527937679021,0.0,-0.1924500897298753,0.13653864026665483,0.13417291400013207,0.002365726266522769,-7.189142099497048e-09,0.007097184172845757,0.19245007547010104,,0.37037037037037035,0.37037037037037035,0.0,0.0,1.0,0.037037037037037035,0.0,0.4074074074074074,-0.037037037037037035,0.4074074074074074,-0.037037037037037035,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,encoder/probe/pooled_african@+1.00,steering_primary,42,uk,27,True,validated,0.3801181838562963,0.3801184521607407,-2.683044444447472e-07,-8.154627870374356e-07,3.272962037049794e-08,-0.1959603618720182,0.9639625481481482,0.9639625377777776,1.0370370364911865e-08,-2.0370370378254823e-08,4.4462962951998217e-08,0.11530951059737933,0.7346968006065934,0.7346968006065934,0.0,0.0,0.0,,0.2990611556852084,0.29906137669922145,-2.2101401309943051e-07,-7.148704686858872e-07,3.2170175854519794e-08,-0.18604354615891971,,0.3333333333333333,0.4074074074074074,0.0,0.0,1.0,0.037037037037037035,0.0,0.3333333333333333,0.0,0.4074074074074074,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,encoder/probe/pooled_african@+1.00,steering_primary,42,xh,27,False,unavailable/unvalidated,,,,,,,0.4274938514814815,0.4266632607407408,0.0008305907407407387,-1.0740740740227211e-08,0.0024917771018518483,0.19245053530016162,0.2023795226962749,0.20137673626257235,0.0010027864337025373,0.0,0.0030083593011076114,0.1924500897298753,,,,,,,0.7569905305888889,0.037037037037037035,0.037037037037037035,0.0,0.0,0.5555555555555556,0.25925925925925924,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.25925925925925924,0.0,0.0,0.0
stage13_steering,dev,encoder/probe/pooled_african@+1.00,steering_primary,42,yo,27,False,unavailable/unvalidated,,,,,,,0.4354086143333334,0.42009889322222227,0.01530972111111111,0.0,0.03819347074074075,0.277538755812396,0.26912940501923244,0.27073809621256917,-0.0016086911933367175,-0.004639983265285335,0.0,-0.2168614925449158,,,,,,,0.915548605725926,0.14814814814814814,0.14814814814814814,0.0,0.0,0.6666666666666666,0.2962962962962963,0.0,0.1111111111111111,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.2962962962962963,0.0,0.0,0.0
stage13_steering,dev,encoder/probe/pooled_african@+1.00,steering_primary,1337,am,27,True,validated,0.48481486506481486,0.44831026653,0.03650459853481482,-2.4910074074074515e-07,0.10945089131851853,0.19279616803444907,0.9622211648148148,0.9660002777777777,-0.0037791129629629644,-0.008808862611111115,0.0,-0.3065259186180619,0.4239526785682707,0.42810630725858934,-0.0041536286903187504,-0.012879861918402045,0.0008700288272495035,-0.20979925620746828,0.20841344552793448,0.2021572816695299,0.006256163858404567,-4.120135072259386e-06,0.01876818983992749,0.1925913328906203,,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.037037037037037035,0.0,0.4074074074074074,-0.07407407407407407,0.4074074074074074,-0.07407407407407407,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,encoder/probe/pooled_african@+1.00,steering_primary,1337,ar,27,True,validated,0.4374972046074074,0.43740288320740744,9.432140000000135e-05,-2.266076851857951e-07,0.00028313687185185397,0.19242539259717162,0.9725437229629631,0.9704417422222221,0.0021019807407407377,-1.1129629639910821e-08,0.006305936314814816,0.192450723580957,0.7518866343603388,0.7508108208631578,0.001075813497180979,0.0,0.0032274404915429373,0.19245008972987523,0.33223328078447806,0.3321482899515061,8.4990832972105e-05,-1.3608172266475708e-07,0.0002550172901182165,0.19246051564289257,,0.5925925925925926,0.5925925925925926,0.0,0.0,1.0,0.037037037037037035,0.0,0.5555555555555556,0.03703703703703698,0.5555555555555556,0.03703703703703698,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,encoder/probe/pooled_african@+1.00,steering_primary,1337,de,27,True,validated,0.5930568285803703,0.5930568431111111,-1.4530740740771926e-08,-4.288197222229943e-08,6.008879629638919e-09,-0.21577115841395922,0.985102283703704,0.9851022751851852,8.518518511978778e-09,-2.777777778998717e-08,4.596296296745082e-08,0.08473972211075567,0.7537263581360677,0.7537263581360677,0.0,0.0,0.0,,0.46356433331222324,0.46356433358904153,-2.768182774676235e-10,-3.490538477136943e-08,3.520692705544967e-08,-0.0029888661705477775,,0.5925925925925926,0.5925925925925926,0.0,0.0,1.0,0.037037037037037035,0.0,0.5925925925925926,0.0,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,encoder/probe/pooled_african@+1.00,steering_primary,1337,en,27,True,validated,0.5924042144270371,0.5924100561314815,-5.841704444445936e-06,-1.5926849546310588e-05,1.5576215833334055e-06,-0.2239866607053797,0.9139302492592593,0.912904118888889,0.0010261303703703677,-0.004876167907407411,0.0069369622870370535,0.06551391676634725,0.7211540569372106,0.7203547297555177,0.000799327181692891,-0.0005222791744882736,0.00266394573987252,0.18203773425061961,0.4464622290903312,0.4449297726841862,0.0015324564061449818,-5.452581080042047e-06,0.004602576934979778,0.19222353929852998,,0.1111111111111111,0.14814814814814814,0.0,0.0,1.0,0.037037037037037035,0.0,0.1111111111111111,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,encoder/probe/pooled_african@+1.00,steering_primary,1337,es,27,True,validated,0.3023527408492593,0.3023527417614815,-9.12222219994656e-10,-1.2550925920066767e-08,1.0717759260174436e-08,-0.028617901392964017,0.9283851707407408,0.9283851570370368,1.3703703698546648e-08,-2.3351851858166965e-08,5.0370370364622914e-08,0.13120453147934993,0.6929980451684912,0.6929980451684912,0.0,0.0,0.0,,0.1811513074081667,0.1811513105875014,-3.179334697716687e-09,-2.5465473878384084e-08,1.8324553304169313e-08,-0.055585574660296524,,0.25925925925925924,0.2962962962962963,0.0,0.0,1.0,0.037037037037037035,0.0,0.25925925925925924,0.0,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
