stage,split,intervention,family,seed,scope,n_pairs,n_languages,sta,delta_sta,delta_sta_ci_lo,delta_sta_ci_hi,effect_size_sta,sta_languages_included,sim,delta_sim,delta_sim_ci_lo,delta_sim_ci_hi,effect_size_sim,sim_languages_included,fl,delta_fl,delta_fl_ci_lo,delta_fl_ci_hi,effect_size_fl,fl_languages_included,j,delta_j,delta_j_ci_lo,delta_j_ci_hi,effect_size_j,j_languages_included
stage13_steering,test,encoder/mean_diff/pooled_african@+1.00,steering_primary,42,macro_over_languages,234,9,0.5058844623360989,0.000514326179945053,-0.03481752775562636,0.035530254755155186,0.0021276012007694412,7.0,0.8358561885641026,0.002892170378632483,-0.004612018111965803,0.010539367241634621,0.049354141617945664,9,0.5653982362106317,-0.000301667745443373,-0.006289671420658255,0.006018253971848319,-0.005951716609863355,9,0.3387420243081563,-0.005142551014112639,-0.02819481023334626,0.018429398106124966,-0.03245914316459207,7.0
stage13_steering,test,encoder/mean_diff/pooled_african@+1.00,steering_primary,1337,macro_over_languages,234,9,0.5160487609503297,-0.013139930272802195,-0.04381412068982142,0.01648971966468544,-0.06186156248612082,7.0,0.8290909950555556,-0.004154354367521369,-0.011793007808226496,0.00411509601698717,-0.06631728417160261,9,0.5655706216076906,-0.0005272502438371105,-0.007721815716490605,0.007074865579015508,-0.009153209211746186,9,0.3393167913004397,-0.017773902565937142,-0.03986315765323962,0.0026148851133661936,-0.1211356282208201,7.0
stage13_steering,test,encoder/mean_diff/pooled_african@+1.00,steering_primary,2024,macro_over_languages,234,9,0.5040567595705495,0.00021250933994505677,-0.024448486432721142,0.02734260851833379,0.0011282684017918788,7.0,0.8192306748461538,0.0019020300427350463,-0.0065963026196581166,0.012197995304487176,0.025587825063410098,9,0.5612827290809714,-0.00624087512848707,-0.012496119269341376,-0.000870636323308918,-0.13600575035740742,9,0.33039061332165703,-0.005351205883962361,-0.024347055218016205,0.012851612912990135,-0.040177792200080546,7.0
stage13_steering,test,encoder/mean_diff/pooled_african@-1.00,steering_primary,42,macro_over_languages,234,9,0.5159897053767033,0.010619569220549453,-0.020129238370219755,0.04079625237530906,0.04986449784554805,7.0,0.8451967440341881,0.012232725848717952,-0.00034245335463674786,0.024783975493621796,0.12294069814808666,9,0.5683929826058834,0.0026930786498083293,-0.0021348629176500314,0.008274159360894694,0.06369757939164053,9,0.35669177104247113,0.01280719572020222,-0.010619496254234438,0.035913462121352595,0.08048919740378413,7.0
stage13_steering,test,encoder/mean_diff/pooled_african@-1.00,steering_primary,1337,macro_over_languages,234,9,0.5227722356595604,-0.00641645556357143,-0.03896545718043956,0.026472298734076912,-0.028938751839493085,7.0,0.8453014338504274,0.012056084427350428,0.0007959206772435913,0.0241537426159188,0.11767072289534146,9,0.568384657837851,0.0022867859863233125,-0.004273223026415034,0.009691774847930558,0.04185274940207544,9,0.3627292297468375,0.005638535880460681,-0.02101520699902723,0.03070368604250136,0.03128560408027521,7.0
stage13_steering,test,encoder/mean_diff/pooled_african@-1.00,steering_primary,2024,macro_over_languages,234,9,0.48467962477560445,-0.019164625455,-0.060160339403320065,0.020124959046682697,-0.07316065595886352,7.0,0.8281406690940172,0.010812024290598292,0.0026263932730769242,0.019282686594017096,0.16656795279723038,9,0.5685240871061596,0.0010004828967012363,-0.00427033754539963,0.006424210807625015,0.022605089159726977,9,0.33022418241708135,-0.00551763678853805,-0.031102623545770355,0.018681208367475114,-0.030619909033191145,7.0
stage13_steering,test,encoder/mean_diff/pooled_all_balanced@+0.50,steering_primary,42,macro_over_languages,234,9,0.527759909872912,0.022389773716758234,-0.0022844422005727913,0.04855245654374998,0.12385263575138554,7.0,0.8504323166666666,0.017468288236324785,0.0038287947759935866,0.030674285284155976,0.15011759939354047,9,0.5668644974029076,0.001164593446832553,-0.004427711661673115,0.0071237602979307355,0.024662801597346035,9,0.3610149571649306,0.017130381015920668,0.0002044001759550111,0.03693080952706056,0.1367931472646761,7.0
stage13_steering,test,encoder/mean_diff/pooled_all_balanced@+0.50,steering_primary,1337,macro_over_languages,234,9,0.5113876671908791,-0.017801024032252744,-0.048405978724717025,0.009869787540978002,-0.0855772519095034,7.0,0.8335006815384617,0.0002553328034188,-0.012787799548504274,0.01186533955064102,0.002572936422482286,9,0.568579650502443,0.0024817786509153724,-0.003221744626157155,0.008888413545627992,0.05171249929141288,9,0.3527363908005061,-0.00435430051585601,-0.02498314405014634,0.017635189025219412,-0.028883214017254157,7.0
stage13_steering,test,encoder/mean_diff/pooled_all_balanced@+0.50,steering_primary,2024,macro_over_languages,234,9,0.4900400913885165,-0.01380415835917582,-0.052616847388364,0.02312652223579531,-0.050646530239398475,7.0,0.8275079700085471,0.010179327085470084,0.002306710251068378,0.01920991936175214,0.14012522287839807,9,0.5690506276788881,0.0015270234694296687,-0.004862776176419638,0.008330254618438759,0.02963470639459949,9,0.3379251199095578,0.0021833017430302054,-0.024719408107961263,0.030361215186517028,0.01161741751698545,7.0
stage13_steering,test,encoder/mean_diff/pooled_non_african@-0.50,steering_primary,42,macro_over_languages,234,9,0.5047068294581868,-0.0006633066979670342,-0.03696325454595055,0.03349371325898074,-0.0025792478548751024,7.0,0.8373231652307692,0.004359146147863249,-0.0035150136775961532,0.012284849202692304,0.07090928919133692,9,0.564773600013108,-0.0009263039429672439,-0.007569380005352135,0.00559286881037289,-0.017300807526072666,9,0.3419790188284766,-0.0019055548141464912,-0.026849088691402026,0.020682754266218985,-0.011204019713448296,7.0
stage13_steering,test,encoder/mean_diff/pooled_non_african@-0.50,steering_primary,1337,macro_over_languages,234,9,0.5235417860667033,-0.005646905156428573,-0.03803652908961126,0.025969656199934067,-0.024932505792850335,7.0,0.8279906903119658,-0.005254656482905988,-0.012864396031410257,0.0024835498749999937,-0.08456591377482847,9,0.5673080607478137,0.0012101888962860407,-0.006260553843214438,0.008936370938437526,0.021327551601765398,9,0.3445871422118864,-0.012503547923580336,-0.03549067598421346,0.008172914848855318,-0.08009173509897548,7.0
stage13_steering,test,encoder/mean_diff/pooled_non_african@-0.50,steering_primary,2024,macro_over_languages,234,9,0.4997425246775824,-0.004101720766483517,-0.03498794594049313,0.02256123219488598,-0.020283994040521516,7.0,0.8247893982649572,0.007460755982905983,-0.0029258820320512773,0.019339754340811966,0.0780281133954277,9,0.5599442444692057,-0.007579359740252764,-0.013492419958390118,-0.0024169268401845177,-0.15711092790756245,9,0.32801918939862484,-0.007722623743483517,-0.029447831929344602,0.012557300777825853,-0.05325764557623481,7.0
stage13_steering,test,encoder/mean_diff/pooled_non_african@-1.00,steering_primary,42,macro_over_languages,234,9,0.5146027336702746,0.009232597514120876,-0.03312113488345327,0.05095582742273763,0.0318610035317288,7.0,0.8542494662649572,0.02128544718205128,0.006633126282873928,0.03637023924536324,0.15453037262562908,9,0.559929758530998,-0.005770145425077076,-0.014935576306915837,0.0023287963315615804,-0.08396519507132463,9,0.3439957335222508,0.00011115987962768856,-0.025420412807885727,0.025162970668879875,0.0005692258474113622,7.0
stage13_steering,test,encoder/mean_diff/pooled_non_african@-1.00,steering_primary,1337,macro_over_languages,234,9,0.5250120735825274,-0.004176617640604399,-0.04229125304882416,0.03509122869224722,-0.014645600461866408,7.0,0.8352885060598291,0.002043159264957261,-0.011687324013461545,0.015798496900534177,0.01784836647727385,9,0.562298441279846,-0.003799430571681684,-0.01256845825678538,0.004731218268996537,-0.05478383488986818,9,0.3379167067559484,-0.01917398337951832,-0.04593081609895032,0.005453438868731994,-0.09983853424886406,7.0
stage13_steering,test,encoder/mean_diff/pooled_non_african@-1.00,steering_primary,2024,macro_over_languages,234,9,0.474102843012033,-0.029741402432032955,-0.07053440891232968,0.011518285115993135,-0.09805931471023892,7.0,0.8391835742735042,0.021854931991452997,0.0059450018166666745,0.04167428570705127,0.13854187123078185,9,0.5509109259534871,-0.016612678255971305,-0.026138252659714464,-0.0076471777345787145,-0.21545940560577093,9,0.3022811060431139,-0.03346070709899445,-0.06430045605445094,-0.005857542801101019,-0.16686862622545462,7.0
stage13_steering,test,encoder/probe/pooled_all_balanced@+1.00,steering_primary,42,macro_over_languages,234,9,0.5072956585202198,0.0019255223640659337,-0.019685743210104398,0.02406323242464423,0.012606290324530827,7.0,0.8293888206153847,-0.003575198253846153,-0.0078100504396047005,0.0009807152499893164,-0.10046599597214381,9,0.5633301161812725,-0.0023697877748026378,-0.007512447791690488,0.0022672885902582673,-0.06025491456295959,9,0.3397996948621125,-0.004084879535563988,-0.01887426468628313,0.009305663455338373,-0.03970096662296793,7.0
stage13_steering,test,encoder/probe/pooled_all_balanced@+1.00,steering_primary,1337,macro_over_languages,234,9,0.5197262002581869,-0.009462490964945055,-0.0373478653762967,0.013926966989976608,-0.05219813238336136,7.0,0.8307895561965812,-0.0024557913461538496,-0.00712182840918804,0.001533802829594015,-0.0695093640292177,9,0.5671043664129435,0.0010064945614159093,-0.0016970763847365814,0.003911412328844384,0.045742242454059466,9,0.34956056347686115,-0.007530128103044138,-0.02730127526112784,0.00931408117788014,-0.05844859053765262,7.0
stage13_steering,test,encoder/probe/pooled_all_balanced@+1.00,steering_primary,2024,macro_over_languages,234,9,0.5115194164237363,0.00767517100967033,-0.0067078687134931305,0.026670093399482137,0.06725186706635485,7.0,0.8123368300854702,-0.004991812623931621,-0.009263754508119657,-0.001245753309829058,-0.15205822916941117,9,0.5641109973492359,-0.0034126068602225315,-0.007940127887516102,0.0005495311784694572,-0.1004964204454141,9,0.33701153838630077,0.0012697214496382048,-0.009887534822667056,0.013684935047045205,0.015701102434113778,7.0
stage14_transfer,dev,decoder/mean_diff/EN_DE_ES@+0.25,transfer_primary,42,macro_over_languages,54,2,,,,,,,0.42338105046296304,1.7277777777421383e-08,-1.0203703707844992e-08,4.67990740770714e-08,0.15012402497979602,2,0.2360574162375708,0.0,0.0,0.0,,2,,,,,,
stage14_transfer,dev,decoder/mean_diff/EN_DE_ES@+0.25,transfer_primary,1337,macro_over_languages,54,2,,,,,,,0.3758514812222223,0.002105163703703707,-1.0024537033029477e-08,0.005673837620370368,0.18078133504254962,2,0.24334375851577916,0.0022606724512683678,0.0,0.006120080853437367,0.17898726253319644,2,,,,,,
stage14_transfer,dev,decoder/mean_diff/EN_DE_ES@+0.25,transfer_primary,2024,macro_over_languages,54,2,,,,,,,0.3991794201666667,3.648148148669387e-09,-2.6296296297437956e-08,3.824629629595062e-08,0.02798977033109336,2,0.22094837433094558,0.0,0.0,0.0,,2,,,,,,
stage14_transfer,dev,decoder/mean_diff/EN_DE_ES@+0.50,transfer_primary,42,macro_over_languages,54,2,,,,,,,0.42338105046296304,1.7277777777421383e-08,-1.2948148150093165e-08,4.706111111411828e-08,0.15012402497979602,2,0.2360574162375708,0.0,0.0,0.0,,2,,,,,,
stage14_transfer,dev,decoder/mean_diff/EN_DE_ES@+0.50,transfer_primary,1337,macro_over_languages,54,2,,,,,,,0.37926049733333334,0.005514179814814818,7.263425931728919e-09,0.013145655173611125,0.20154671530035098,2,0.243338571915672,0.002255485851161255,-1.0373200214225592e-05,0.006114894253330254,0.17856243239947922,2,,,,,,
stage14_transfer,dev,decoder/mean_diff/EN_DE_ES@+0.50,transfer_primary,2024,macro_over_languages,54,2,,,,,,,0.3991794201666667,3.648148148669387e-09,-3.100509259199782e-08,3.962175925743467e-08,0.02798977033109336,2,0.22094837433094558,0.0,0.0,0.0,,2,,,,,,
stage14_transfer,dev,decoder/mean_diff/EN_DE_ES@+1.00,transfer_primary,42,macro_over_languages,54,2,,,,,,,0.4231974758333334,-0.000183557351851852,-0.0019814971337962974,0.0014307878680555573,-0.03038991132364695,2,0.23536810119544865,-0.0006893150421221422,-0.0020679451263664267,0.0,-0.16420948785774578,2,,,,,,
stage14_transfer,dev,decoder/mean_diff/EN_DE_ES@+1.00,transfer_primary,1337,macro_over_languages,54,2,,,,,,,0.3914772990925926,0.017730981574074076,0.004783805878703709,0.035763920343981466,0.29460851259121934,2,0.24905473645686071,0.00797165039234994,-0.004641721346052954,0.02429158270019089,0.1440089177908116,2,,,,,,
stage14_transfer,dev,decoder/mean_diff/EN_DE_ES@+1.00,transfer_primary,2024,macro_over_languages,54,2,,,,,,,0.40515253879629637,0.00597312227777778,-2.707039537037021e-05,0.017969545163888847,0.1602667665555192,2,0.22240576433572656,0.0014573900047809665,-0.00033370135191650727,0.004538810259072605,0.14789501438891361,2,,,,,,
stage14_transfer,dev,decoder/mean_diff/EN_DE_ES@-0.50,transfer_primary,42,macro_over_languages,54,2,,,,,,,0.42187528379629635,-0.0015057493888888894,-0.006023023678703703,3.430092592685059e-08,-0.1360814794796653,2,0.23676120257153452,0.0007037863339637296,0.0,0.0021113590018911887,0.13608276348795434,2,,,,,,
stage14_transfer,dev,decoder/mean_diff/EN_DE_ES@-0.50,transfer_primary,1337,macro_over_languages,54,2,,,,,,,0.3685173777037037,-0.005228939814814811,-0.01568683637129629,1.64925925933787e-08,-0.13608284696382714,2,0.24210572736978037,0.0010226413052696055,0.0,0.003067923915808816,0.1360827634879543,2,,,,,,
stage14_transfer,dev,decoder/mean_diff/EN_DE_ES@-0.50,transfer_primary,2024,macro_over_languages,54,2,,,,,,,0.3991794201666667,3.648148148669387e-09,-2.7615277777569822e-08,3.8632870372182364e-08,0.02798977033109336,2,0.22094837433094558,0.0,0.0,0.0,,2,,,,,,
stage14_transfer,dev,decoder/mean_diff/EN_DE_ES@-1.00,transfer_primary,42,macro_over_languages,54,2,,,,,,,0.42264553888888895,-0.0007354942962962951,-0.0045172760898148125,0.002310788126388894,-0.05872932331643532,2,0.23666998297747538,0.0006125667399045688,-0.0002736587821774824,0.0021113590018911887,0.11718068457448201,2,,,,,,
stage14_transfer,dev,decoder/mean_diff/EN_DE_ES@-1.00,transfer_primary,1337,macro_over_languages,54,2,,,,,,,0.3696717171666667,-0.004074600351851853,-0.015686816344444448,0.003463016523148148,-0.10313920843371213,2,0.24181287798093554,0.0007297919164247815,-0.000878548166534472,0.003067923915808816,0.09289796431580645,2,,,,,,
stage14_transfer,dev,decoder/mean_diff/EN_DE_ES@-1.00,transfer_primary,2024,macro_over_languages,54,2,,,,,,,0.3991794332592593,1.674074074130951e-08,-4.537499999320683e-09,4.105740740864034e-08,0.18580916023686866,2,0.22094837433094558,0.0,0.0,0.0,,2,,,,,,
stage14_transfer,dev,decoder/mean_diff/YO_XH@+0.25,transfer_primary,42,macro_over_languages,189,7,0.40519947776417986,0.0009779422671428578,-0.012460490337354496,0.015394515551481481,0.01074685063190117,7.0,0.9585117911640213,0.0017090077248677253,3.200476190476203e-05,0.0047155011402116405,0.09222205601058779,7,0.6720220001682904,-0.0006047009667378605,-0.0015136063895682928,0.0,-0.09400716160140131,7,0.2830091693887718,0.00045426670341224907,-0.008347940739735094,0.010016879127168107,0.007509664508868308,7.0
stage14_transfer,dev,decoder/mean_diff/YO_XH@+0.25,transfer_primary,1337,macro_over_languages,189,7,0.4151895443986772,5.2921904761904445e-05,0.0,0.0001586576190476183,0.07288881479838119,7.0,0.9496915504761905,0.0004270174603174604,0.0,0.0010727508465608463,0.10311259437274188,7,0.6754568689568947,0.000517016024014167,0.0,0.0013789630198751456,0.09776921907029582,7,0.28911185437112147,0.0007870249946554515,0.0,0.0020618320450300634,0.10027643540217943,7.0
stage14_transfer,dev,decoder/mean_diff/YO_XH@+0.25,transfer_primary,2024,macro_over_languages,189,7,0.43219804901994713,-1.2324409523809525e-05,-3.6973228571428576e-05,0.0,-0.0727392967453308,7.0,0.94525331015873,0.00015128518518518535,0.0,0.00045385555555555606,0.07273929674533082,7,0.6722825299531822,-0.0002212307898366446,-0.0006636923695099337,0.0,-0.07273929674533078,7,0.29985451145120834,-9.526828650030688e-06,-2.8580485950092067e-05,0.0,-0.07273929674533078,7.0
stage14_transfer,dev,decoder/mean_diff/YO_XH@+0.50,transfer_primary,42,macro_over_languages,189,7,0.40572032330867724,0.0014987878116402118,-0.01722595901148677,0.02068199374652116,0.011205300544944613,7.0,0.9600852443386243,0.003282460899470899,-0.00028260364021163965,0.008343430832010588,0.10206493045131883,7,0.6735824750163952,0.0009557738813669368,-0.0010502701941752584,0.0038395835748542945,0.05316786863654947,7,0.28471527101667626,0.002160368331316752,-0.0075426061734801125,0.013806275895533954,0.02624225342285445,7.0
stage14_transfer,dev,decoder/mean_diff/YO_XH@+0.50,transfer_primary,1337,macro_over_languages,189,7,0.4151895263321693,5.29038382539681e-05,-3.2062973545538996e-08,0.00015867368262962954,0.07286378948504559,7.0,0.9496915430158731,0.0004270100000000019,-1.1542328041554125e-08,0.0010727387513227468,0.10311056212731419,7,0.6754568689568947,0.000517016024014167,0.0,0.0013789630198751456,0.09776921907029582,7,0.28911183398008156,0.0007870046036155018,-3.3582105967845905e-08,0.002061783226490969,0.10027369359991928,7.0
stage14_transfer,dev,decoder/mean_diff/YO_XH@+0.50,transfer_primary,2024,macro_over_languages,189,7,0.43219802574031746,-1.2347689153438355e-05,-3.7026386554232784e-05,2.9189374338525056e-08,-0.07287711062335711,7.0,0.9452533003703705,0.0001512753968253989,-1.9420634919429645e-08,0.000453850973544978,0.07273471874950406,7,0.6722825299531822,-0.0002212307898366446,-0.0006636923695099337,0.0,-0.07273929674533078,7,0.29985448742195653,-9.550857901844305e-06,-2.8626247975449728e-05,2.0612936444186162e-08,-0.07292337367561709,7.0
stage14_transfer,dev,decoder/mean_diff/YO_XH@+1.00,transfer_primary,42,macro_over_languages,189,7,0.4004353766289418,-0.003786158868095239,-0.026428176140313488,0.01591536906905556,-0.024866139046262982,7.0,0.9605533741269839,0.003750590687830688,-4.583858201058154e-05,0.00923619235978836,0.11529479762194925,7,0.673817287003616,0.001190585868587742,-0.000956242336071907,0.00405775012043386,0.06568109469077607,7,0.280653210714957,-0.0019016919704025327,-0.01655788617005219,0.012092164551882079,-0.018846379814668877,7.0
stage14_transfer,dev,decoder/mean_diff/YO_XH@+1.00,transfer_primary,1337,macro_over_languages,189,7,0.415189447802381,5.282530846560847e-05,-2.9056613756613105e-06,0.00015873070529100455,0.07270183820930161,7.0,0.9500053530687831,0.0007408200529100532,3.195232804232787e-05,0.0015120403624338643,0.13083678596579215,7,0.6754075243974412,0.00046767146456071814,-0.00021090897870656636,0.0013753016389689895,0.08261067726107114,7,0.28911969574027224,0.0007948663638062663,-0.00010134827201984779,0.0020699675063383964,0.09798825750253291,7.0
stage14_transfer,dev,decoder/mean_diff/YO_XH@+1.00,transfer_primary,2024,macro_over_languages,189,7,0.4321986756888889,-1.1697740582010583e-05,-3.6973228571428576e-05,1.8800068253968261e-06,-0.06893299149084832,7.0,0.94525331015873,0.00015128518518518535,0.0,0.00045385555555555606,0.07273929674533082,7,0.6722825299531822,-0.0002212307898366446,-0.0006636923695099337,0.0,-0.07273929674533078,7,0.2998545896967148,-9.448583143571957e-06,-2.8580485950092067e-05,1.5844715057892675e-07,-0.07213629197515656,7.0
stage14_transfer,dev,decoder/mean_diff/YO_XH@-0.50,transfer_primary,42,macro_over_languages,189,7,0.4042195679819577,-1.967515079363915e-06,-4.68493485185142e-06,-9.952141533131772e-09,-0.11263243259580231,7.0,0.9572301931216932,0.0004274096825396832,-1.0794973546964713e-08,0.0012629451746031725,0.09298560603316927,7,0.6727303680106149,0.000103666875586656,-7.794271948711819e-05,0.0004279147059906453,0.0509276312564645,7,0.2825544231535107,-4.795318488399352e-07,-1.4327661940462188e-06,9.800403897811903e-08,-0.07703283492589594,7.0
stage14_transfer,dev,decoder/mean_diff/YO_XH@-0.50,transfer_primary,1337,macro_over_languages,189,7,0.41514102272724873,4.40023333333337e-06,-8.47262538358934e-07,1.4400885658729814e-05,0.0662735020189874,7.0,0.9489691953968253,-0.00029533761904761727,-0.0008724243994708974,-6.929894178324586e-09,-0.07617519432265847,7,0.6747475207510558,-0.00019233218182475786,-0.0015818615354976186,0.001004864990023345,-0.02234187274319234,7,0.2886115666434608,0.00028673726699474176,-1.2142845148703608e-06,0.0008617247826024799,0.07258498983919177,7.0
stage14_transfer,dev,decoder/mean_diff/YO_XH@-0.50,transfer_primary,2024,macro_over_languages,189,7,0.4325978197447619,0.0003874463152910062,-9.478639920616275e-07,0.0011559469323822757,0.07412602294637484,7.0,0.9448917187830689,-0.0002103061904761888,-0.0006222503862433857,1.3780810846563858e-05,-0.07562741062601161,7,0.672750367447883,0.0002466067048641687,-7.735635872916121e-05,0.0008171764733216673,0.06552779327262513,7,0.300172139871553,0.0003081015916946662,-4.589569646379356e-07,0.0009180956098259702,0.0743340121652967,7.0
stage14_transfer,dev,decoder/mean_diff/YO_XH@-1.00,transfer_primary,42,macro_over_languages,189,7,0.4098900674649736,0.005668531967936507,-6.444208078042599e-06,0.016448898238940475,0.08042492623975057,7.0,0.956492317989418,-0.00031046544973544957,-0.001573643432539682,0.0007484651693121697,-0.03662782700229364,7,0.6730999620410344,0.00047326090600611906,-0.00014937656572536193,0.0012513637983437177,0.086233794859294,7,0.28445328538970127,0.0018983827043417164,-7.876799492529982e-05,0.0056257056559402534,0.07853281112705213,7.0
stage14_transfer,dev,decoder/mean_diff/YO_XH@-1.00,transfer_primary,1337,macro_over_languages,189,7,0.41473212125920633,-0.00040450123470899484,-0.001263127606198413,4.144938581216887e-05,-0.06960234847830647,7.0,0.9489490580952381,-0.00031547492063492034,-0.0014678015105820104,0.0005869994179894181,-0.04389182715591666,7,0.6739672830705828,-0.000972569862297733,-0.0032968505041075786,0.0008235976358033221,-0.062338088486068095,7,0.28821235626504976,-0.0001124731114163127,-0.0012107107600272545,0.0007365495678283337,-0.016258270492386474,7.0
stage14_transfer,dev,decoder/mean_diff/YO_XH@-1.00,transfer_primary,2024,macro_over_languages,189,7,0.4233835901301058,-0.008826783299365079,-0.022408371415256614,0.000767061064542328,-0.09767570135141228,7.0,0.9453761982539682,0.0002741732804232806,-0.0010369597076719575,0.0018217331362433851,0.0285100805077884,7,0.6715895916088553,-0.0009141691341633535,-0.004407745564414886,0.001985807233600661,-0.03932016750612233,7,0.2930148690722164,-0.0068491692076419666,-0.018796870034932023,0.0006004097685566548,-0.09331144005393333,7.0
stage14_transfer,dev,decoder/mean_diff/all_non_african@+0.25,transfer_primary,42,macro_over_languages,54,2,,,,,,,0.4227205493518519,-0.0006605317037037095,-0.001981556792129637,-3.851388893440788e-09,-0.13608895209426936,2,0.23549886651330246,-0.0005585497242683425,-0.0016756491728050276,0.0,-0.1360827634879543,2,,,,,,
stage14_transfer,dev,decoder/mean_diff/all_non_african@+0.25,transfer_primary,1337,macro_over_languages,54,2,,,,,,,0.3758514812222223,0.0021051343518518517,-4.819027778493218e-08,0.005837168186574071,0.18077864278111122,2,0.24334375851577916,0.0022606724512683678,0.0,0.006120080853437367,0.17898726253319644,2,,,,,,
stage14_transfer,dev,decoder/mean_diff/all_non_african@+0.25,transfer_primary,2024,macro_over_languages,54,2,,,,,,,0.3991794201666667,-3.490740740862964e-08,-6.911157407501102e-08,2.0240740756300454e-09,-0.26769602174736934,2,0.22094837433094558,0.0,0.0,0.0,,2,,,,,,
stage14_transfer,dev,decoder/mean_diff/all_non_african@+0.50,transfer_primary,42,macro_over_languages,54,2,,,,,,,0.42338105046296304,-3.059259259833467e-08,-6.444953704731697e-08,5.402314811354472e-09,-0.2313666704123614,2,0.2360574162375708,0.0,0.0,0.0,,2,,,,,,
stage14_transfer,dev,decoder/mean_diff/all_non_african@+0.50,transfer_primary,1337,macro_over_languages,54,2,,,,,,,0.37926049733333334,0.005514150462962964,-1.8574999996361933e-08,0.013791468743055568,0.20154582350614472,2,0.243338571915672,0.002255485851161255,-1.0373200214225592e-05,0.006115023918332932,0.17856243239947922,2,,,,,,
stage14_transfer,dev,decoder/mean_diff/all_non_african@+0.50,transfer_primary,2024,macro_over_languages,54,2,,,,,,,0.3991794201666667,-3.490740740862964e-08,-6.92791666695553e-08,9.273148158799359e-10,-0.26769602174736934,2,0.22094837433094558,0.0,0.0,0.0,,2,,,,,,
stage14_transfer,dev,decoder/mean_diff/all_non_african@+1.00,transfer_primary,42,macro_over_languages,54,2,,,,,,,0.4231974758333334,-0.00018360522222222778,-0.0019815281555555573,0.0014307348388888832,-0.030397706872573687,2,0.23536810119544865,-0.0006893150421221422,-0.0019371798085126269,0.0,-0.16420948785774578,2,,,,,,
stage14_transfer,dev,decoder/mean_diff/all_non_african@+1.00,transfer_primary,1337,macro_over_languages,54,2,,,,,,,0.39021949014814816,0.016473143277777776,0.002266301698148152,0.0339364674712963,0.27535627508444555,2,0.25201767419860305,0.010934588134092307,0.0004580595169158833,0.027669867561773916,0.21764442343045948,2,,,,,,
stage14_transfer,dev,decoder/mean_diff/all_non_african@+1.00,transfer_primary,2024,macro_over_languages,54,2,,,,,,,0.40515253879629637,0.005973083722222222,-2.7088914814810736e-05,0.016924368039814817,0.1602658071218503,2,0.22240576433572656,0.0014573900047809665,-0.00033370135191650727,0.004371959583114351,0.14789501438891361,2,,,,,,
stage14_transfer,dev,decoder/mean_diff/all_non_african@-0.50,transfer_primary,42,macro_over_languages,54,2,,,,,,,0.42338105046296304,-3.059259259833467e-08,-6.699907408285141e-08,5.392129624986051e-09,-0.2313666704123614,2,0.2360574162375708,0.0,0.0,0.0,,2,,,,,,
stage14_transfer,dev,decoder/mean_diff/all_non_african@-0.50,transfer_primary,1337,macro_over_languages,54,2,,,,,,,0.3685173777037037,-0.005228969166666666,-0.015686878758796305,-3.2939814863042894e-09,-0.1360835466901711,2,0.24210572736978037,0.0010226413052696055,0.0,0.003067923915808816,0.1360827634879543,2,,,,,,
stage14_transfer,dev,decoder/mean_diff/all_non_african@-0.50,transfer_primary,2024,macro_over_languages,54,2,,,,,,,0.3991794201666667,-3.490740740862964e-08,-7.125972222796508e-08,6.486111147386936e-10,-0.26769602174736934,2,0.22094837433094558,0.0,0.0,0.0,,2,,,,,,
stage14_transfer,dev,decoder/mean_diff/all_non_african@-1.00,transfer_primary,42,macro_over_languages,54,2,,,,,,,0.422645538425926,-0.0007355426296296347,-0.004517325008796298,0.002310702195833323,-0.05873324973259961,2,0.23666998297747538,0.0006125667399045688,-0.0002736587821774824,0.0021113590018911887,0.11718068457448201,2,,,,,,
stage14_transfer,dev,decoder/mean_diff/all_non_african@-1.00,transfer_primary,1337,macro_over_languages,54,2,,,,,,,0.3696717175185185,-0.004074629351851851,-0.01568685616990741,0.0034629770106481494,-0.10313989956686771,2,0.24181287798093554,0.0007297919164247815,-0.000878548166534472,0.003067923915808816,0.09289796431580645,2,,,,,,
stage14_transfer,dev,decoder/mean_diff/all_non_african@-1.00,transfer_primary,2024,macro_over_languages,54,2,,,,,,,0.3991794201666667,-3.490740740862964e-08,-6.876064815235055e-08,2.001388892048574e-09,-0.26769602174736934,2,0.22094837433094558,0.0,0.0,0.0,,2,,,,,,
stage14_transfer,dev,decoder/mean_diff/within_language@+0.25,transfer_primary,42,macro_over_languages,243,9,0.4051992708594709,0.0009777071812698416,-0.012460730350449737,0.015394500784297622,0.01074425763514698,7.0,0.8396926501481481,0.0014280410041152272,-8.653678106995665e-05,0.0037626644123456804,0.08429608314688977,9,0.5749865482984925,-0.0006247561926562913,-0.0014617111578493866,-3.031105757832374e-05,-0.10409541473967476,9,0.28300926128790305,0.000454340395919097,-0.0083479468725048,0.009867652062754263,0.007510876207523619,7.0
stage14_transfer,dev,decoder/mean_diff/within_language@+0.25,transfer_primary,1337,macro_over_languages,243,9,0.4151895443986772,5.293984164021115e-05,-1.8147208998539015e-09,0.00015867726370767088,0.07291364143079615,7.0,0.8218472447325103,0.0004756588230452689,1.0629526752139488e-08,0.0009963827888888907,0.11129841575850953,9,0.5790764586475576,0.0005492205743149603,0.0,0.001232876863936164,0.10587446744794463,9,0.2891118523552544,0.0007870458565117222,9.458715715518152e-10,0.0020618769260445885,0.10027914697464713,7.0
