side,layer,token_set,seed,feature,train_auc_toxic_vs_reference,best_cos_seed1337,best_cos_seed2024,n_seeds_matched_at_0.5,n_seeds_matched_at_0.6,n_seeds_matched_at_0.7,n_seeds_matched_at_0.8,replicated,status,best_cos_seed42
encoder,8,content,2024,1796,0.43307421010547414,0.5859416127204895,,2,1,1,1,False,seed_specific,0.46799033880233765
encoder,8,content,2024,2311,0.4338053788806275,0.30179065465927124,,1,1,1,1,False,seed_specific,0.27696484327316284
encoder,8,content,2024,1065,0.43416909698375256,0.27815455198287964,,1,1,1,1,False,seed_specific,0.3347063660621643
encoder,8,content,2024,645,0.5655099020905705,0.29996737837791443,,1,1,1,1,False,seed_specific,0.44125789403915405
encoder,8,content,2024,3054,0.4345535515807844,0.34925490617752075,,1,1,1,1,False,seed_specific,0.386344850063324
encoder,8,content,2024,1912,0.4351395648985903,0.367937833070755,,1,1,1,1,False,seed_specific,0.2865227460861206
encoder,8,content,2024,474,0.43541162769864733,0.25256603956222534,,1,1,1,1,False,seed_specific,0.2598607838153839
encoder,8,content,2024,1792,0.4356322639938155,0.2632167935371399,,1,1,1,1,False,seed_specific,0.2956361472606659
encoder,8,content,2024,2686,0.43681299995686806,0.30415546894073486,,1,1,1,1,False,seed_specific,0.3709564805030823
encoder,8,content,2024,2066,0.4377067428442507,0.46235960721969604,,1,1,1,1,False,seed_specific,0.3207654654979706
encoder,8,content,2024,503,0.5619083878288393,0.5362037420272827,,3,2,1,1,False,seed_specific,0.6941739320755005
encoder,8,content,2024,1597,0.4397248184312593,0.30169689655303955,,1,1,1,1,False,seed_specific,0.2847859263420105
encoder,8,content,2024,2196,0.4405770883308284,0.36218589544296265,,1,1,1,1,False,seed_specific,0.34145861864089966
encoder,8,content,2024,101,0.5590940308758099,0.33398354053497314,,1,1,1,1,False,seed_specific,0.38414478302001953
encoder,8,content,2024,3058,0.5587232623647567,0.41171979904174805,,1,1,1,1,False,seed_specific,0.40194475650787354
encoder,8,content,2024,2827,0.4420962438744397,0.2813475728034973,,1,1,1,1,False,seed_specific,0.2979106307029724
encoder,8,content,2024,2415,0.4421377168622533,0.2727145552635193,,1,1,1,1,False,seed_specific,0.27607691287994385
encoder,8,content,2024,1766,0.44270506733554305,0.49535807967185974,,1,1,1,1,False,seed_specific,0.3390743136405945
encoder,8,content,2024,97,0.5569125517168158,0.6750291585922241,,3,3,1,1,False,seed_specific,0.6433789730072021
encoder,8,content,2024,1922,0.443099060719772,0.3001634478569031,,1,1,1,1,False,seed_specific,0.3662457764148712
encoder,8,content,2024,2870,0.44437145198589256,0.3920394778251648,,1,1,1,1,False,seed_specific,0.4150851368904114
encoder,8,content,2024,1668,0.5547148980925743,0.48753365874290466,,1,1,1,1,False,seed_specific,0.33770379424095154
encoder,8,content,2024,2947,0.4457176651703212,0.27517688274383545,,1,1,1,1,False,seed_specific,0.2978975474834442
encoder,8,content,2024,3030,0.4457520877502065,0.3302299380302429,,1,1,1,1,False,seed_specific,0.3619495630264282
encoder,8,content,2024,1017,0.4458578438691312,0.36500978469848633,,1,1,1,1,False,seed_specific,0.3385429382324219
encoder,8,content,2024,1739,0.4463580081021629,0.2880004644393921,,1,1,1,1,False,seed_specific,0.2947109043598175
encoder,8,content,2024,245,0.44705807213645615,0.2401820868253708,,1,1,1,1,False,seed_specific,0.2837103307247162
encoder,8,content,2024,1405,0.4472816115407713,0.3407164514064789,,1,1,1,1,False,seed_specific,0.4135034382343292
encoder,8,content,2024,1497,0.4475698488060757,0.570814847946167,,2,1,1,1,False,seed_specific,0.48623383045196533
decoder,4,all,42,1330,0.7711039445788168,0.7902499437332153,0.5782785415649414,3,2,2,1,True,replicated,
decoder,4,all,42,2495,0.722166233688674,0.753684401512146,0.6720962524414062,3,3,2,1,True,replicated,
decoder,4,all,42,220,0.6931426073569762,0.3308008015155792,0.4448990821838379,1,1,1,1,False,seed_specific,
decoder,4,all,42,1848,0.6847932654503469,0.7005756497383118,0.5217708945274353,3,2,2,1,True,replicated,
decoder,4,all,42,2022,0.32984960235699284,0.3678121864795685,0.3766517639160156,1,1,1,1,False,seed_specific,
decoder,4,all,42,2110,0.330805969455974,0.6060863733291626,0.6610656380653381,3,3,1,1,False,seed_specific,
decoder,4,all,42,2908,0.6674770488485439,0.5725250244140625,0.5156701803207397,3,1,1,1,False,seed_specific,
decoder,4,all,42,682,0.6568110258426482,0.4875621497631073,0.3928312659263611,1,1,1,1,False,seed_specific,
decoder,4,all,42,125,0.6565961957657738,0.5052022337913513,0.3910275101661682,2,1,1,1,False,seed_specific,
decoder,4,all,42,716,0.6522249428502229,0.48317283391952515,0.5320910215377808,2,1,1,1,False,seed_specific,
decoder,4,all,42,1201,0.6395499683146374,0.585066556930542,0.6413387060165405,3,2,1,1,False,seed_specific,
decoder,4,all,42,1286,0.3649195755820319,0.4337295889854431,0.4090080261230469,1,1,1,1,False,seed_specific,
decoder,4,all,42,654,0.6319695356020717,0.49041062593460083,0.5033071637153625,2,1,1,1,False,seed_specific,
decoder,4,all,42,2194,0.3729873159014071,0.6166703104972839,0.45243969559669495,2,2,1,1,False,seed_specific,
decoder,4,all,42,1306,0.6257942077166301,0.5506337881088257,0.6038849353790283,3,2,1,1,False,seed_specific,
decoder,4,all,42,1155,0.37886486773434724,0.4284149706363678,0.42744794487953186,1,1,1,1,False,seed_specific,
decoder,4,all,42,2538,0.6204052076801339,0.33625245094299316,0.29609495401382446,1,1,1,1,False,seed_specific,
decoder,4,all,42,1962,0.384191243559245,0.24795326590538025,0.3414011001586914,1,1,1,1,False,seed_specific,
decoder,4,all,42,2626,0.6152687781394223,0.22178208827972412,0.24024194478988647,1,1,1,1,False,seed_specific,
decoder,4,all,42,2251,0.6147437301137023,0.46069326996803284,0.42962244153022766,1,1,1,1,False,seed_specific,
decoder,4,all,42,2694,0.38592522917973066,0.426921546459198,0.44153112173080444,1,1,1,1,False,seed_specific,
decoder,4,all,42,1604,0.6126991118144931,0.26399096846580505,0.30615904927253723,1,1,1,1,False,seed_specific,
decoder,4,all,42,1315,0.6126879141077832,0.38585466146469116,0.3278515934944153,1,1,1,1,False,seed_specific,
decoder,4,all,42,2533,0.38807021210944886,0.3673146367073059,0.4334017038345337,1,1,1,1,False,seed_specific,
decoder,4,all,42,506,0.3946519752754636,0.38309237360954285,0.4099220633506775,1,1,1,1,False,seed_specific,
decoder,4,all,42,479,0.3954714815146599,0.5569249391555786,0.4260631203651428,2,1,1,1,False,seed_specific,
decoder,4,all,42,621,0.6020973719397081,0.2714022397994995,0.3058294951915741,1,1,1,1,False,seed_specific,
decoder,4,all,42,2910,0.5961638315732197,0.314592182636261,0.34000247716903687,1,1,1,1,False,seed_specific,
decoder,4,all,42,1822,0.4046552599360984,0.4066939651966095,0.383112370967865,1,1,1,1,False,seed_specific,
decoder,4,all,42,2915,0.4048082952611305,0.31047385931015015,0.3222377300262451,1,1,1,1,False,seed_specific,
decoder,4,all,42,30,0.594604032501551,0.38746410608291626,0.35781413316726685,1,1,1,1,False,seed_specific,
decoder,4,all,42,2283,0.40693378588657636,0.5696626901626587,0.5187697410583496,3,1,1,1,False,seed_specific,
decoder,4,all,42,2731,0.4072950156104326,0.48471757769584656,0.567817747592926,2,1,1,1,False,seed_specific,
decoder,4,all,42,1910,0.40782462566481203,0.44029486179351807,0.3078743517398834,1,1,1,1,False,seed_specific,
decoder,4,all,42,1371,0.4080722194020591,0.3051045536994934,0.5773074626922607,2,1,1,1,False,seed_specific,
decoder,4,all,42,1696,0.5902074810634338,0.3308546543121338,0.3750770688056946,1,1,1,1,False,seed_specific,
decoder,4,all,42,773,0.4105560366422142,0.5264291763305664,0.5793665647506714,3,1,1,1,False,seed_specific,
decoder,4,all,42,744,0.4107397619782283,0.4437432289123535,0.38876938819885254,1,1,1,1,False,seed_specific,
decoder,4,all,42,2443,0.4112913527161489,0.2508540451526642,0.3202901780605316,1,1,1,1,False,seed_specific,
decoder,4,all,42,2817,0.412091781380951,0.38114285469055176,0.3581148386001587,1,1,1,1,False,seed_specific,
decoder,4,all,42,2042,0.41275908175487136,0.3912498354911804,0.39614444971084595,1,1,1,1,False,seed_specific,
decoder,4,all,42,2214,0.4137486272441034,0.41031694412231445,0.4278428256511688,1,1,1,1,False,seed_specific,
decoder,4,all,42,2902,0.5839214203005298,0.4649360179901123,0.44126591086387634,1,1,1,1,False,seed_specific,
decoder,4,all,42,2002,0.5831649530028101,0.33175384998321533,0.3645299971103668,1,1,1,1,False,seed_specific,
decoder,4,all,42,1619,0.41788265466936075,0.2628013491630554,0.2693062126636505,1,1,1,1,False,seed_specific,
decoder,4,all,42,123,0.41852714489998366,0.3457494378089905,0.330478310585022,1,1,1,1,False,seed_specific,
decoder,4,all,42,2473,0.4185943311402417,0.3991944491863251,0.3640928268432617,1,1,1,1,False,seed_specific,
decoder,4,all,42,1540,0.4188722001585927,0.2223803848028183,0.2302669733762741,1,1,1,1,False,seed_specific,
decoder,4,all,42,57,0.5810933772615219,0.5236507058143616,0.4997546374797821,2,1,1,1,False,seed_specific,
decoder,4,all,42,495,0.5807528840315727,0.23677508533000946,0.25899988412857056,1,1,1,1,False,seed_specific,
decoder,4,all,1337,2476,0.9032422752412899,,0.8333750367164612,3,3,3,2,True,replicated,0.753684401512146
decoder,4,all,1337,162,0.8621856762253609,,0.7025032043457031,3,3,3,1,True,replicated,0.7902499437332153
decoder,4,all,1337,1313,0.6786959067819948,,0.5900701284408569,3,1,1,1,False,seed_specific,0.5408619046211243
decoder,4,all,1337,1989,0.3280824383462563,,0.3984241783618927,1,1,1,1,False,seed_specific,0.44029486179351807
decoder,4,all,1337,2496,0.33267100971795055,,0.3058561682701111,1,1,1,1,False,seed_specific,0.3568064570426941
decoder,4,all,1337,454,0.3370128168121539,,0.4161985516548157,1,1,1,1,False,seed_specific,0.4175538420677185
decoder,4,all,1337,1467,0.6624289567718754,,0.6422902345657349,3,2,1,1,False,seed_specific,0.5117248892784119
decoder,4,all,1337,2640,0.34353734725498586,,0.698087215423584,3,3,1,1,False,seed_specific,0.6060863733291626
decoder,4,all,1337,1703,0.35386204757117595,,0.40478000044822693,1,1,1,1,False,seed_specific,0.37223196029663086
decoder,4,all,1337,1207,0.6316311160215129,,0.36850234866142273,1,1,1,1,False,seed_specific,0.34790802001953125
decoder,4,all,1337,1605,0.3767124196668226,,0.6395412087440491,3,2,1,1,False,seed_specific,0.5257706046104431
decoder,4,all,1337,2161,0.38030688352062536,,0.45660752058029175,1,1,1,1,False,seed_specific,0.48232150077819824
decoder,4,all,1337,1021,0.38639262975238964,,0.2833915948867798,1,1,1,1,False,seed_specific,0.2678307294845581
decoder,4,all,1337,3068,0.3877790717349976,,0.2719193994998932,1,1,1,1,False,seed_specific,0.24296370148658752
decoder,4,all,1337,1587,0.3899489384574039,,0.356666624546051,1,1,1,1,False,seed_specific,0.2874419093132019
decoder,4,all,1337,2061,0.39000036496229273,,0.5275455713272095,3,2,1,1,False,seed_specific,0.6166703104972839
decoder,4,all,1337,692,0.3902790634404,,0.43918466567993164,1,1,1,1,False,seed_specific,0.3199162483215332
decoder,4,all,1337,1967,0.39868356442082137,,0.6237835884094238,2,2,1,1,False,seed_specific,0.4634642004966736
decoder,4,all,1337,1528,0.39897014276661324,,0.43516743183135986,2,1,1,1,False,seed_specific,0.5569249391555786
decoder,4,all,1337,2727,0.6003488707734879,,0.33835136890411377,1,1,1,1,False,seed_specific,0.4604514539241791
decoder,4,all,1337,1521,0.39972080384603903,,0.4209556579589844,1,1,1,1,False,seed_specific,0.41523587703704834
decoder,4,all,1337,2900,0.5993759144793812,,0.3003440499305725,1,1,1,1,False,seed_specific,0.30785828828811646
decoder,4,all,1337,460,0.5971554507118424,,0.3121209740638733,1,1,1,1,False,seed_specific,0.28527048230171204
decoder,4,all,1337,2560,0.5970194193118138,,0.28221914172172546,1,1,1,1,False,seed_specific,0.36847788095474243
decoder,4,all,1337,2071,0.40569208463143785,,0.4590759575366974,1,1,1,1,False,seed_specific,0.46032315492630005
decoder,4,all,1337,90,0.4063046406614444,,0.3101089596748352,1,1,1,1,False,seed_specific,0.35793477296829224
decoder,4,all,1337,20,0.40641620299866293,,0.28878188133239746,1,1,1,1,False,seed_specific,0.3234887421131134
decoder,4,all,1337,643,0.40695991386889896,,0.6665523648262024,3,2,1,1,False,seed_specific,0.5478287935256958
decoder,4,all,1337,1632,0.41072897900139677,,0.34486299753189087,1,1,1,1,False,seed_specific,0.4175739288330078
decoder,4,all,1337,799,0.4117790750528365,,0.4204678535461426,1,1,1,1,False,seed_specific,0.3960708975791931
decoder,4,all,1337,1847,0.41203123081874315,,0.5191842913627625,2,1,1,1,False,seed_specific,0.3806893229484558
decoder,4,all,1337,1870,0.587694218001931,,0.26270192861557007,1,1,1,1,False,seed_specific,0.2645629644393921
decoder,4,all,1337,2654,0.41268608929631956,,0.363359659910202,1,1,1,1,False,seed_specific,0.3880694508552551
decoder,4,all,1337,843,0.5856989525582198,,0.2935686409473419,1,1,1,1,False,seed_specific,0.3554004430770874
decoder,4,all,1337,1932,0.4146767927113712,,0.38156750798225403,1,1,1,1,False,seed_specific,0.39639386534690857
decoder,4,all,1337,227,0.5846194106854323,,0.2942265272140503,1,1,1,1,False,seed_specific,0.24166545271873474
decoder,4,all,1337,2193,0.41579490446282524,,0.3608419895172119,1,1,1,1,False,seed_specific,0.28821277618408203
decoder,4,all,1337,731,0.4163390300629394,,0.24522900581359863,1,1,1,1,False,seed_specific,0.2424103021621704
decoder,4,all,1337,159,0.5830322394418067,,0.24479083716869354,1,1,1,1,False,seed_specific,0.2843868136405945
decoder,4,all,1337,2650,0.5811655402603177,,0.27979815006256104,1,1,1,1,False,seed_specific,0.29260390996932983
decoder,4,all,1337,409,0.4192757323300188,,0.4298222064971924,1,1,1,1,False,seed_specific,0.3717413544654846
decoder,4,all,1337,1204,0.5802759446717165,,0.24464264512062073,1,1,1,1,False,seed_specific,0.21340087056159973
decoder,4,all,1337,1842,0.41974976858072804,,0.29017069935798645,1,1,1,1,False,seed_specific,0.3133312463760376
decoder,4,all,1337,913,0.42254421849960677,,0.27204084396362305,1,1,1,1,False,seed_specific,0.2786160707473755
decoder,4,all,1337,412,0.42306470449666733,,0.24549105763435364,1,1,1,1,False,seed_specific,0.25953954458236694
decoder,4,all,1337,2543,0.5759113274342155,,0.24200484156608582,1,1,1,1,False,seed_specific,0.25831180810928345
decoder,4,all,1337,1178,0.42421143260971267,,0.2140607237815857,1,1,1,1,False,seed_specific,0.23900580406188965
decoder,4,all,1337,1536,0.42421806828776276,,0.21793541312217712,1,1,1,1,False,seed_specific,0.22572556138038635
decoder,4,all,1337,1531,0.424646069521999,,0.2647548317909241,1,1,1,1,False,seed_specific,0.3956296443939209
decoder,4,all,1337,491,0.575332364524338,,0.2902590036392212,1,1,1,1,False,seed_specific,0.3015802502632141
decoder,4,all,2024,2782,0.24633876463581741,0.698087215423584,,3,3,1,1,False,seed_specific,0.6610656380653381
decoder,4,all,2024,259,0.7406752134199955,0.8333750367164612,,3,3,2,2,True,replicated,0.6720962524414062
decoder,4,all,2024,1481,0.7124520157530997,0.7025032043457031,,3,2,2,1,True,replicated,0.5607668161392212
decoder,4,all,2024,1531,0.687875537904652,0.649125337600708,,3,2,1,1,False,seed_specific,0.5782785415649414
decoder,4,all,2024,2864,0.6864086383256858,0.46978023648262024,,1,1,1,1,False,seed_specific,0.411068320274353
decoder,4,all,2024,507,0.6760768876015674,0.5711919665336609,,3,2,1,1,False,seed_specific,0.6193983554840088
decoder,4,all,2024,2907,0.6599820504908743,0.36850234866142273,,1,1,1,1,False,seed_specific,0.4448990821838379
decoder,4,all,2024,194,0.6564410867913509,0.47327709197998047,,1,1,1,1,False,seed_specific,0.3678252696990967
decoder,4,all,2024,1327,0.6523311136990256,0.47724735736846924,,1,1,1,1,False,seed_specific,0.3364102840423584
decoder,4,all,2024,592,0.6491323021489643,0.4476265013217926,,1,1,1,1,False,seed_specific,0.4406582713127136
decoder,4,all,2024,2916,0.35622808152594054,0.6237835884094238,,3,3,1,1,False,seed_specific,0.61257404088974
decoder,4,all,2024,2258,0.6373021323751414,0.5900701284408569,,2,1,1,1,False,seed_specific,0.42229583859443665
decoder,4,all,2024,171,0.3645139697612151,0.4048321843147278,,1,1,1,1,False,seed_specific,0.3307275176048279
decoder,4,all,2024,1420,0.3677360061844519,0.32347843050956726,,1,1,1,1,False,seed_specific,0.29623305797576904
decoder,4,all,2024,2819,0.6255818660190245,0.45864081382751465,,1,1,1,1,False,seed_specific,0.4138886034488678
decoder,4,all,2024,2146,0.6213980710083908,0.4193788468837738,,1,1,1,1,False,seed_specific,0.34020087122917175
decoder,4,all,2024,2813,0.3790577171276803,0.3984241783618927,,1,1,1,1,False,seed_specific,0.344834566116333
decoder,4,all,2024,1072,0.38383623478356077,0.5015727877616882,,3,1,1,1,False,seed_specific,0.5114327073097229
decoder,4,all,2024,36,0.38563491826503565,0.367034912109375,,1,1,1,1,False,seed_specific,0.33644747734069824
decoder,4,all,2024,1025,0.38646313383167274,0.3362991511821747,,1,1,1,1,False,seed_specific,0.4099220633506775
decoder,4,all,2024,1978,0.38735148523063956,0.3679489493370056,,1,1,1,1,False,seed_specific,0.33578062057495117
decoder,4,all,2024,413,0.38895566039926877,0.5191842913627625,,3,2,1,1,False,seed_specific,0.6386003494262695
decoder,4,all,2024,341,0.39088622798199074,0.49543362855911255,,1,1,1,1,False,seed_specific,0.40522047877311707
decoder,4,all,2024,2301,0.6083046340257665,0.4887692928314209,,1,1,1,1,False,seed_specific,0.44298553466796875
decoder,4,all,2024,1018,0.3925965739994227,0.318640798330307,,1,1,1,1,False,seed_specific,0.3792140483856201
decoder,4,all,2024,232,0.6066212454504132,0.4375982880592346,,1,1,1,1,False,seed_specific,0.42962244153022766
decoder,4,all,2024,396,0.6048893334793183,0.37629711627960205,,1,1,1,1,False,seed_specific,0.30262523889541626
decoder,4,all,2024,2294,0.39719219577904513,0.3596853017807007,,1,1,1,1,False,seed_specific,0.37272679805755615
decoder,4,all,2024,1028,0.6026576720050697,0.5022017955780029,,2,1,1,1,False,seed_specific,0.42097681760787964
decoder,4,all,2024,2122,0.3976210264730376,0.35885855555534363,,1,1,1,1,False,seed_specific,0.36632388830184937
decoder,4,all,2024,17,0.39793290334139564,0.3058561682701111,,1,1,1,1,False,seed_specific,0.3810504674911499
decoder,4,all,2024,718,0.595107929303486,0.6422902345657349,,2,2,1,1,False,seed_specific,0.4945010840892792
decoder,4,all,2024,706,0.4061926635943477,0.37045222520828247,,1,1,1,1,False,seed_specific,0.36819303035736084
decoder,4,all,2024,2034,0.40838326681066084,0.4298222064971924,,1,1,1,1,False,seed_specific,0.29052144289016724
decoder,4,all,2024,2740,0.5914346667728374,0.29997876286506653,,1,1,1,1,False,seed_specific,0.23851905763149261
decoder,4,all,2024,804,0.40892697768089675,0.2939351201057434,,1,1,1,1,False,seed_specific,0.3581148386001587
decoder,4,all,2024,1622,0.5900482247902297,0.2524517774581909,,1,1,1,1,False,seed_specific,0.3249509930610657
decoder,4,all,2024,1862,0.41098528206608476,0.23634809255599976,,1,1,1,1,False,seed_specific,0.23858939111232758
decoder,4,all,2024,1782,0.41297557075125835,0.2810360789299011,,1,1,1,1,False,seed_specific,0.27324020862579346
decoder,4,all,2024,1064,0.41298842737748054,0.288605272769928,,1,1,1,1,False,seed_specific,0.28032606840133667
decoder,4,all,2024,397,0.4146008971436723,0.48812559247016907,,1,1,1,1,False,seed_specific,0.41499802470207214
decoder,4,all,2024,2016,0.41502018905046767,0.17842504382133484,,1,1,1,1,False,seed_specific,0.17764973640441895
decoder,4,all,2024,862,0.4150695419059659,0.46916237473487854,,2,1,1,1,False,seed_specific,0.5773074626922607
decoder,4,all,2024,2987,0.41532003875235984,0.23497481644153595,,1,1,1,1,False,seed_specific,0.3286675214767456
decoder,4,all,2024,190,0.41712577264176304,0.4355587959289551,,1,1,1,1,False,seed_specific,0.42233791947364807
decoder,4,all,2024,55,0.41757741347905275,0.3176962733268738,,1,1,1,1,False,seed_specific,0.41665345430374146
decoder,4,all,2024,215,0.5817673133134926,0.41232073307037354,,1,1,1,1,False,seed_specific,0.3880101442337036
decoder,4,all,2024,527,0.5807014575266836,0.3426399827003479,,1,1,1,1,False,seed_specific,0.27602463960647583
decoder,4,all,2024,82,0.41961249299106507,0.4156060814857483,,1,1,1,1,False,seed_specific,0.4424344003200531
decoder,4,all,2024,2761,0.58038418916991,0.2703872621059418,,1,1,1,1,False,seed_specific,0.25826138257980347
decoder,4,content,42,220,0.7519475715077256,0.5364937782287598,0.5097743272781372,3,1,1,1,False,seed_specific,
decoder,4,content,42,2495,0.6967470247278544,0.6200340390205383,0.5180794596672058,3,2,1,1,False,seed_specific,
decoder,4,content,42,1840,0.31431050328300175,0.7329018712043762,0.696367084980011,3,3,2,1,True,replicated,
decoder,4,content,42,1861,0.6848853354832931,0.6219326853752136,0.5143312811851501,3,2,1,1,False,seed_specific,
decoder,4,content,42,2022,0.3318643601049764,0.5099689960479736,0.44908618927001953,2,1,1,1,False,seed_specific,
decoder,4,content,42,1057,0.33823668468253254,0.4808540642261505,0.4264274835586548,1,1,1,1,False,seed_specific,
decoder,4,content,42,1330,0.6594578319249106,0.5954210758209229,0.46340346336364746,2,1,1,1,False,seed_specific,
decoder,4,content,42,2908,0.6576670283111203,0.44181618094444275,0.4202427566051483,1,1,1,1,False,seed_specific,
decoder,4,content,42,2371,0.35005275364049887,0.47619321942329407,0.3378968834877014,1,1,1,1,False,seed_specific,
decoder,4,content,42,814,0.6488519447513447,0.7230350375175476,0.5506337881088257,3,2,2,1,True,replicated,
decoder,4,content,42,3040,0.6423759377042545,0.4891083836555481,0.3684931993484497,1,1,1,1,False,seed_specific,
decoder,4,content,42,97,0.6414108612778325,0.4622986912727356,0.3931109309196472,1,1,1,1,False,seed_specific,
decoder,4,content,42,2153,0.6395076658670675,0.3526570796966553,0.38025224208831787,1,1,1,1,False,seed_specific,
decoder,4,content,42,1447,0.6280660979890579,0.5143450498580933,0.39146608114242554,2,1,1,1,False,seed_specific,
decoder,4,content,42,2194,0.376331697638694,0.7299720048904419,0.6822808384895325,3,3,2,1,True,replicated,
decoder,4,content,42,2336,0.3813590532214558,0.3487343490123749,0.2801779508590698,1,1,1,1,False,seed_specific,
decoder,4,content,42,682,0.6173536252368107,0.32649070024490356,0.3503017723560333,1,1,1,1,False,seed_specific,
decoder,4,content,42,479,0.3850812538777244,0.4433633089065552,0.43339115381240845,1,1,1,1,False,seed_specific,
decoder,4,content,42,654,0.6148552924509209,0.5748635530471802,0.5244735479354858,3,1,1,1,False,seed_specific,
decoder,4,content,42,125,0.6087803291959881,0.2847408354282379,0.2776332199573517,1,1,1,1,False,seed_specific,
decoder,4,content,42,1482,0.3913150586759832,0.38804230093955994,0.24438577890396118,1,1,1,1,False,seed_specific,
decoder,4,content,42,1604,0.6086741583471853,0.37558698654174805,0.40536922216415405,1,1,1,1,False,seed_specific,
decoder,4,content,42,2523,0.607579271468907,0.22653359174728394,0.24554748833179474,1,1,1,1,False,seed_specific,
decoder,4,content,42,2251,0.6071458787462549,0.33648332953453064,0.26998385787010193,1,1,1,1,False,seed_specific,
decoder,4,content,42,1382,0.6064595007979403,0.42792171239852905,0.49077510833740234,1,1,1,1,False,seed_specific,
decoder,4,content,42,1301,0.605050248672035,0.48774728178977966,0.42639467120170593,1,1,1,1,False,seed_specific,
decoder,4,content,42,2895,0.3959592038513475,0.3503582775592804,0.4345240592956543,1,1,1,1,False,seed_specific,
decoder,4,content,42,2004,0.6005147627247421,0.5245653986930847,0.44480133056640625,2,1,1,1,False,seed_specific,
decoder,4,content,42,359,0.40115535449451056,0.446611225605011,0.4479426145553589,1,1,1,1,False,seed_specific,
decoder,4,content,42,2163,0.5985920750097048,0.40503591299057007,0.46413475275039673,1,1,1,1,False,seed_specific,
decoder,4,content,42,999,0.5972230516819785,0.7287894487380981,0.5626581907272339,3,2,2,1,True,replicated,
decoder,4,content,42,2943,0.594612741828992,0.3016068637371063,0.33658215403556824,1,1,1,1,False,seed_specific,
decoder,4,content,42,1572,0.40597783351747346,0.3320980370044708,0.31663405895233154,1,1,1,1,False,seed_specific,
decoder,4,content,42,946,0.5928522134963057,0.38401567935943604,0.30685532093048096,1,1,1,1,False,seed_specific,
decoder,4,content,42,2456,0.40847948414238844,0.46963512897491455,0.32936039566993713,1,1,1,1,False,seed_specific,
decoder,4,content,42,3021,0.4089207567327248,0.24777311086654663,0.26044103503227234,1,1,1,1,False,seed_specific,
decoder,4,content,42,506,0.4097261621560645,0.2983889877796173,0.2530086040496826,1,1,1,1,False,seed_specific,
decoder,4,content,42,2731,0.4098460190908457,0.4426550269126892,0.5936201214790344,2,1,1,1,False,seed_specific,
decoder,4,content,42,556,0.5899200732578858,0.31214773654937744,0.3364115357398987,1,1,1,1,False,seed_specific,
decoder,4,content,42,2029,0.41094588272766186,0.314584881067276,0.4030747711658478,1,1,1,1,False,seed_specific,
decoder,4,content,42,1767,0.41097159598010624,0.365994393825531,0.33067676424980164,1,1,1,1,False,seed_specific,
decoder,4,content,42,2694,0.41176290058758924,0.3479014039039612,0.3166418671607971,1,1,1,1,False,seed_specific,
decoder,4,content,42,1009,0.41244844907614775,0.37511736154556274,0.4103196859359741,1,1,1,1,False,seed_specific,
decoder,4,content,42,1962,0.4139572363728057,0.28510966897010803,0.29978927969932556,1,1,1,1,False,seed_specific,
decoder,4,content,42,2638,0.4142533535057946,0.31953439116477966,0.28525280952453613,1,1,1,1,False,seed_specific,
decoder,4,content,42,816,0.5854414053038974,0.24482746422290802,0.33423203229904175,1,1,1,1,False,seed_specific,
decoder,4,content,42,2042,0.41484641723152876,0.5388975739479065,0.4732953906059265,2,1,1,1,False,seed_specific,
decoder,4,content,42,1007,0.4148912080583673,0.49599096179008484,0.5496411323547363,2,1,1,1,False,seed_specific,
decoder,4,content,42,837,0.4165277321574912,0.3357398509979248,0.35816794633865356,1,1,1,1,False,seed_specific,
decoder,4,content,42,1235,0.41722157524361236,0.24927611649036407,0.250363290309906,1,1,1,1,False,seed_specific,
decoder,4,content,1337,2476,0.8191935328681722,,0.6434569358825684,3,3,2,1,True,replicated,0.7230350375175476
decoder,4,content,1337,1313,0.7064981536225825,,0.630414605140686,3,3,1,1,False,seed_specific,0.6219326853752136
decoder,4,content,1337,885,0.6963775004064353,,0.4809129238128662,1,1,1,1,False,seed_specific,0.4917159080505371
decoder,4,content,1337,1207,0.6851955534321387,,0.5239400863647461,3,1,1,1,False,seed_specific,0.5364937782287598
decoder,4,content,1337,2900,0.6845104196734584,,0.45892712473869324,1,1,1,1,False,seed_specific,0.4998616874217987
decoder,4,content,1337,1696,0.33120203648959357,,0.4419136047363281,1,1,1,1,False,seed_specific,0.49599096179008484
decoder,4,content,1337,2640,0.34354564185254854,,0.6519514322280884,3,3,2,1,True,replicated,0.7329018712043762
decoder,4,content,1337,159,0.6426384617171145,,0.3184679448604584,1,1,1,1,False,seed_specific,0.3411475419998169
decoder,4,content,1337,1703,0.36058813673478185,,0.5682696104049683,3,2,2,1,True,replicated,0.7299720048904419
decoder,4,content,1337,2465,0.6391111841035698,,0.41560983657836914,1,1,1,1,False,seed_specific,0.3761158585548401
decoder,4,content,1337,1989,0.36279823225536745,,0.3273670971393585,1,1,1,1,False,seed_specific,0.3525245785713196
decoder,4,content,1337,2496,0.36328263675303,,0.32768452167510986,1,1,1,1,False,seed_specific,0.30274736881256104
decoder,4,content,1337,454,0.3644223144581471,,0.3900172710418701,1,1,1,1,False,seed_specific,0.4808540642261505
decoder,4,content,1337,1466,0.6325215410698704,,0.3027755618095398,1,1,1,1,False,seed_specific,0.3431565761566162
