side,layer,token_set,seed,feature,train_auc_toxic_vs_reference,dev_auc_toxic_vs_reference,dev_auc_toxic_vs_reference_balanced,dev_auc_toxic_vs_generated,dev_auc_copy_vs_ordinary,dev_auc_template_vs_ordinary,dev_auc_language_max,dev_language_argmax,dev_corr_token_count,dev_corr_sequence_length,cos_with_probe_direction,cos_with_mean_diff_direction,cos_with_language_control,cos_with_length_control,dev_auc_contrast_am,dev_auc_contrast_ar,dev_auc_contrast_de,dev_auc_contrast_en,dev_auc_contrast_es,dev_auc_contrast_hi,dev_auc_contrast_uk,dev_auc_contrast_xh,dev_auc_contrast_yo,replicated,status,n_seeds_matched_at_0.5,n_seeds_matched_at_0.6,n_seeds_matched_at_0.7,n_seeds_matched_at_0.8,passes_contrast,passes_controls,passes_behaviour,passes_replication,detoxification_feature,label
decoder,6,all,42,2692,0.7125577718720244,0.7176412809700419,0.7176412809700419,0.5846500364104388,0.49436090225563906,0.4543088490456912,0.6270147462277093,am,0.0640258851419304,0.0640258851419304,0.24701349125440383,-0.6611285407730669,0.040162667196984816,-0.1997017073670138,0.9533607681755829,0.5692729766803839,0.5994513031550069,0.6433470507544581,0.6186556927297668,0.7407407407407407,0.6550068587105624,0.783264746227709,0.9259259259259259,False,seed_specific,3,1,1,1,True,True,False,False,False,not promoted
decoder,6,all,42,265,0.6868279302324809,0.6658453149079577,0.6658453149079577,0.5831004758759674,0.5430540637307554,0.5961538461538463,0.7876800411522633,xh,-0.1974445064308849,-0.1974445064308849,0.12619274811286263,-0.3107553232106729,0.07855422676583515,-0.1711592544983005,0.7654320987654321,0.5534979423868313,0.668724279835391,0.6886145404663923,0.6255144032921811,0.5994513031550068,0.5020576131687243,0.8600823045267489,0.9122085048010974,False,seed_specific,1,1,1,1,True,True,False,False,False,not promoted
decoder,6,all,42,1449,0.3262153244348891,0.317854663076428,0.317854663076428,0.40625582143643413,0.47601145721446475,0.4300173510699826,0.6326303155006858,am,-0.03926278493077894,-0.03926278493077894,-0.018208260601810407,-0.10602689537930286,0.06463803760166187,-0.13082291090721232,0.1111111111111111,0.4506172839506173,0.32098765432098764,0.3662551440329218,0.44170096021947874,0.17078189300411525,0.424554183813443,0.2825788751714678,0.2393689986282579,False,seed_specific,1,1,1,1,True,True,False,False,False,not promoted
decoder,6,all,42,726,0.33839096419719905,0.35291029483987874,0.35291029483987874,0.41387661095022776,0.5370569280343718,0.45083863504916133,0.6276577503429355,uk,-0.43192401652083817,-0.43192401652083817,-0.02063870747695348,-0.07417925948782074,0.06355761236424265,-0.09655816201055327,0.20027434842249656,0.3868312757201646,0.5102880658436213,0.23731138545953362,0.3566529492455418,0.6090534979423868,0.40329218106995884,0.30109739368998634,0.016460905349794237,False,seed_specific,3,3,1,1,False,False,False,False,False,not promoted
decoder,6,all,42,1831,0.35016141286857044,0.34371454215990116,0.34371454215990116,0.4008704635133533,0.41151987110633725,0.8241758241758242,0.8524091220850479,xh,-0.5388014693753569,-0.5388014693753569,-0.10338873940839552,0.010789603110576324,0.11557117136360223,-0.1433592430743756,0.19204389574759945,0.4279835390946502,0.45198902606310015,0.2962962962962963,0.4032921810699589,0.49519890260631005,0.4403292181069959,0.1440329218106996,0.013717421124828533,False,seed_specific,1,1,1,1,True,False,True,False,False,not promoted
decoder,6,all,42,874,0.6374493614818797,0.6361835086114921,0.6361835086114921,0.5126674456807059,0.5683852488363766,0.4086176980913823,0.6087534293552812,am,0.08167075430580514,0.08167075430580514,0.16641602447120854,-0.4598818229281981,0.05465982980211911,-0.18349531045351625,0.727023319615912,0.5432098765432098,0.6824417009602194,0.6063100137174212,0.5679012345679012,0.6707818930041153,0.6145404663923183,0.5740740740740741,0.7681755829903978,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
decoder,6,all,42,27,0.3626468558498479,0.37445172653220204,0.37445172653220204,0.40380870124811596,0.4492481203007519,0.5101214574898786,0.6069530178326474,en,-0.005245885679629228,-0.005245885679629228,-0.040343642444117214,0.0760861503331133,0.04777670117613814,0.025848270722669153,0.29286694101508914,0.4019204389574761,0.40877914951989025,0.3045267489711934,0.25514403292181065,0.373113854595336,0.35048010973936905,0.45267489711934156,0.4375857338820302,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
decoder,6,all,42,220,0.6357763411534798,0.6362427814188216,0.6362427814188216,0.5771731951430167,0.5157984246330111,0.5218334297281666,0.6570644718792867,am,-0.0609079018829552,-0.0609079018829552,0.1487922353426105,-0.40797498168671287,0.06593801209722654,-0.15532471967360198,0.7071330589849107,0.5569272976680384,0.7503429355281207,0.6735253772290809,0.5569272976680384,0.5582990397805213,0.5775034293552812,0.7345679012345679,0.6296296296296297,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
decoder,6,all,42,2908,0.6346843573843484,0.6482074209554777,0.6482074209554777,0.5257243983810056,0.5128893662728249,0.46139386928860615,0.749764231824417,am,0.148452487596676,0.148452487596676,0.1403148134608052,-0.46393911964936707,0.036418267026506995,-0.13960711420971833,0.8641975308641976,0.5823045267489713,0.6392318244170095,0.5555555555555556,0.5390946502057613,0.7105624142661179,0.5384087791495199,0.7187928669410151,0.7962962962962963,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
decoder,6,all,42,2126,0.36635371150062546,0.36181815102711307,0.36181815102711307,0.44633270673508446,0.4241854636591479,0.7862926547137074,0.8672410836762687,yo,-0.1462533297117098,-0.1462533297117098,-0.10621987415634246,0.6113711337786174,0.15175108113010283,0.18879292526197494,0.23799725651577502,0.4657064471879287,0.45747599451303156,0.42386831275720166,0.47599451303155005,0.3731138545953361,0.37585733882030176,0.19753086419753085,0.0438957475994513,True,replicated,3,2,2,1,False,True,True,True,False,not promoted
decoder,6,all,42,1948,0.6314337045995203,0.6504597876339989,0.6504597876339989,0.583752476756592,0.5640887934121017,0.6055523423944476,0.7099622770919067,xh,-0.18066588130718408,-0.18066588130718408,0.15321925939904624,-0.33933231601873604,0.060810272651129746,-0.22926570988201123,0.7846364883401921,0.5692729766803841,0.6117969821673525,0.6076817558299039,0.4883401920438957,0.7037037037037037,0.5960219478737997,0.9108367626886145,0.7311385459533608,False,seed_specific,1,1,1,1,True,True,False,False,False,not promoted
decoder,6,all,42,203,0.6304603335755357,0.6155057663973988,0.6155057663973988,0.5474097783197006,0.49230218403150733,0.6443030653556969,0.679783950617284,xh,-0.04335848676412495,-0.04335848676412495,0.08881980409501054,-0.3661278758094684,0.046878806953536654,-0.1638150232129939,0.8497942386831276,0.5432098765432098,0.5411522633744856,0.4828532235939643,0.537037037037037,0.5308641975308643,0.5823045267489713,0.7283950617283952,0.8257887517146776,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
decoder,6,all,42,2011,0.37041267281794016,0.35828718521905534,0.35828718521905534,0.42493522328913275,0.4992839240959542,0.3591671486408328,0.6972736625514404,am,0.2747416552242977,0.2747416552242977,-0.06877503576135643,0.1973518087456732,0.04102088799485403,0.08957675490055989,0.21399176954732513,0.5013717421124828,0.4163237311385459,0.39711934156378603,0.30384087791495196,0.3374485596707819,0.4128943758573388,0.32716049382716045,0.21947873799725656,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
decoder,6,all,42,1495,0.6289432516813149,0.615319480431506,0.615319480431506,0.5051228640620502,0.4064625850340136,0.7593984962406015,0.8476937585733881,yo,-0.04442744891021586,-0.04442744891021586,0.08138470700536785,-0.30614099909081616,0.04695043445849247,-0.11098981969639851,0.9410150891632373,0.5973936899862826,0.729766803840878,0.4156378600823045,0.5486968449931413,0.6556927297668038,0.5781893004115226,0.5349794238683128,0.9423868312757201,True,replicated,3,3,3,2,False,True,True,True,False,not promoted
decoder,6,all,42,1877,0.3762134996234252,0.3724703212586157,0.3724703212586157,0.41474876797236193,0.46061582527747935,0.7903412377096588,0.7429698216735254,yo,-0.13861320598809754,-0.13861320598809754,-0.0813606614670691,0.38398883489215746,0.07386130634263044,0.16752307950842282,0.27366255144032925,0.48628257887517146,0.47530864197530864,0.4657064471879287,0.35390946502057613,0.3875171467764061,0.4924554183813443,0.2606310013717421,0.0768175582990398,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
decoder,6,all,42,2194,0.37680822226867194,0.36015004487798263,0.36015004487798263,0.4192789039611171,0.528374507697816,0.37275882012724115,0.6637945816186557,es,0.010825320889348419,0.010825320889348419,-0.03767396594617799,0.058439776342057326,0.04165014138793982,0.006980490077939487,0.2702331961591221,0.3813443072702332,0.37997256515775035,0.25377229080932784,0.2167352537722908,0.3484224965706447,0.4897119341563786,0.326474622770919,0.5,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
decoder,6,all,42,2137,0.37773638773593987,0.38554420904672393,0.38554420904672393,0.418449084658504,0.5015664160401003,0.5091093117408907,0.6887860082304527,uk,-0.09654325796094992,-0.09654325796094992,-0.030497129478475694,-0.0061350353145982195,0.03924828604731991,-0.07265628722186011,0.35116598079561046,0.4636488340192045,0.4595336076817559,0.364883401920439,0.4224965706447188,0.44170096021947874,0.45130315500685875,0.14128943758573387,0.32716049382716045,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
decoder,6,all,42,1264,0.37836594769094994,0.3642737387593355,0.3642737387593355,0.41115006181307057,0.4617794486215539,0.7207923655292077,0.8239669067215364,yo,-0.06766093241972375,-0.06766093241972375,-0.15191482390328248,0.605106373299711,0.06512194315791137,0.2551473638497647,0.23662551440329216,0.4574759945130316,0.4513031550068587,0.4279835390946502,0.4499314128943759,0.29286694101508914,0.41358024691358025,0.2962962962962963,0.0740740740740741,False,seed_specific,3,2,1,1,False,True,True,False,False,not promoted
decoder,6,all,42,1315,0.6208771702814522,0.6116276312892682,0.6116276312892682,0.5713813951125337,0.49310776942355894,0.5002891844997108,0.7294667352537723,am,0.11754609231842968,0.11754609231842968,0.051536653095434294,-0.2876933291579554,0.04187506170829762,-0.09687271567024355,0.8463648834019204,0.5733882030178327,0.6021947873799726,0.537037037037037,0.5020576131687242,0.5384087791495199,0.5569272976680384,0.5665294924554183,0.8395061728395061,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
decoder,6,all,42,2022,0.37972294385221017,0.3673135870209487,0.3673135870209487,0.4409981540754289,0.4236931614751164,0.51951995373048,0.7662037037037037,yo,-0.2262905865946654,-0.2262905865946654,-0.09166052109537795,0.06375509338137102,0.13522723631299122,-0.14528790748519477,0.34293552812071326,0.4711934156378601,0.411522633744856,0.36351165980795613,0.4320987654320988,0.3196159122085048,0.3799725651577503,0.36351165980795613,0.14609053497942387,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
decoder,6,all,42,1348,0.3864079747578808,0.3619112940100595,0.3619112940100595,0.43374993649342075,0.5154403866809882,0.44201850780798146,0.7200360082304527,am,0.2722634228348802,0.2722634228348802,-0.0370623757601729,0.3653787107437316,0.05558608233007447,0.23841256232867145,0.1838134430727023,0.3964334705075445,0.4122085048010974,0.42592592592592593,0.3936899862825789,0.3299039780521262,0.4238683127572017,0.3525377229080933,0.308641975308642,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
decoder,6,all,42,335,0.3881490107862946,0.38623008010296533,0.38623008010296533,0.4572219681959051,0.5292696025778733,0.21862348178137653,0.719071502057613,ar,0.2547009683303036,0.2547009683303036,-0.03552630414458263,-0.01530893147958206,0.03288881686489542,-0.05710576179755414,0.25377229080932784,0.4039780521262003,0.453360768175583,0.35802469135802467,0.23525377229080935,0.45953360768175583,0.42455418381344306,0.42592592592592593,0.2208504801097394,False,seed_specific,3,2,1,1,False,True,True,False,False,not promoted
decoder,6,all,42,716,0.611406813514222,0.6051160900269268,0.6051160900269268,0.5299835729648258,0.4298245614035088,0.780508964719491,0.8248028120713307,yo,-0.20295895960479265,-0.20295895960479265,0.06789309879595108,-0.2858837544717267,0.09602798843153575,-0.2175000491656285,0.8148148148148149,0.5617283950617283,0.5349794238683128,0.5308641975308641,0.5452674897119341,0.654320987654321,0.5939643347050755,0.6145404663923183,0.9615912208504801,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
decoder,6,all,42,799,0.388699772064459,0.3815305932361259,0.3815305932361259,0.42621382241866923,0.3722699606158253,0.6425679583574321,0.7920096021947873,en,-0.2068714659690688,-0.2068714659690688,-0.04210847231060094,0.006516764261776067,0.06433789947469071,-0.11398153397173069,0.3559670781893004,0.4540466392318244,0.4869684499314129,0.20233196159122085,0.3388203017832647,0.45679012345679015,0.50480109739369,0.11248285322359397,0.24279835390946503,True,replicated,3,3,3,1,False,True,False,True,False,not promoted
decoder,6,all,42,1222,0.6112753441428528,0.6248793374993649,0.6248793374993649,0.5467831800707886,0.417875044754744,0.6296992481203008,0.821352023319616,yo,-0.10437898523618974,-0.10437898523618974,0.14003437608682245,-0.40587615454360626,0.17880858356697038,-0.1949767361149464,0.668724279835391,0.5925925925925926,0.5624142661179699,0.6131687242798354,0.5281207133058985,0.561042524005487,0.5569272976680384,0.7681755829903978,0.9615912208504801,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
decoder,6,all,42,2681,0.6110609287958566,0.6131856593676438,0.6131856593676438,0.5324899659604735,0.4445041174364482,0.4976865240023135,0.8314471879286695,yo,-0.1298132641002993,-0.1298132641002993,0.13321391701553617,-0.3713162299608497,0.11773503698692492,-0.20623084514424067,0.6611796982167352,0.5157750342935528,0.5843621399176955,0.6358024691358025,0.6186556927297668,0.5493827160493827,0.6076817558299039,0.6117969821673527,0.8806584362139918,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
decoder,6,all,42,2530,0.6109402424013191,0.6292231875222273,0.6292231875222273,0.5407034835475621,0.45206766917293234,0.6310005783689995,0.743505658436214,yo,-0.17796339708870623,-0.17796339708870623,0.10721554289052615,-0.2824014411580458,0.03950762413942835,-0.14798426742439041,0.8888888888888888,0.6351165980795611,0.5356652949245542,0.5891632373113854,0.5507544581618655,0.6063100137174211,0.5761316872427984,0.5493827160493827,0.924554183813443,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
decoder,6,all,42,1601,0.3893625104097199,0.39516333892191224,0.39516333892191224,0.4508713102677437,0.49368958109559613,0.37478311162521694,0.7459705075445815,ar,0.2629638118459632,0.2629638118459632,-0.020903845460217278,0.16541432484779922,0.0909712924708542,0.1375008193171444,0.2812071330589849,0.43895747599451296,0.43895747599451296,0.4279835390946502,0.318244170096022,0.39437585733882036,0.45198902606310015,0.4444444444444444,0.32441700960219483,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
decoder,6,all,42,2942,0.6100394491060082,0.6155650392047284,0.6155650392047284,0.5217785229216414,0.5261367704976727,0.4548872180451128,0.5957647462277091,de,-0.01536496179992606,-0.01536496179992606,0.09518252781319997,-0.2401867612167969,0.055346423171577334,-0.08551860979516562,0.7517146776406035,0.5953360768175584,0.6488340192043894,0.6803840877914952,0.5377229080932785,0.6323731138545954,0.5994513031550069,0.5925925925925926,0.5555555555555556,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
decoder,6,all,42,1613,0.39179780425413324,0.3695574861555657,0.3695574861555657,0.4412267777608426,0.5276136770497672,0.33285135916714864,0.7095550411522634,am,0.23088700803662202,0.23088700803662202,-0.023843361796024337,0.14036713674677842,0.03494149381938645,0.08015598022947348,0.23731138545953362,0.4334705075445816,0.2880658436213992,0.47325102880658443,0.3799725651577504,0.27434842249657065,0.3449931412894376,0.46090534979423864,0.3251028806584362,False,seed_specific,2,1,1,1,False,True,True,False,False,not promoted
decoder,6,all,42,36,0.3918608431956098,0.39036224152822235,0.39036224152822235,0.4251469118867382,0.5125313283208021,0.25332562174667433,0.6568501371742111,hi,0.21355485413045397,0.21355485413045397,-0.07750209658059087,0.23047971432854963,0.056437743026621,0.06298041811560921,0.24965706447187927,0.3511659807956104,0.49931412894375854,0.39643347050754457,0.3950617283950617,0.39780521262002744,0.35253772290809327,0.4814814814814815,0.3676268861454047,False,seed_specific,2,1,1,1,False,True,True,False,False,not promoted
decoder,6,all,42,479,0.3925841321030786,0.3893376687158123,0.3893376687158123,0.4601094006672424,0.6134085213032582,0.2050318102949682,0.8145576131687243,am,0.25217519663529425,0.25217519663529425,-0.03128712090141665,0.07807877438224345,0.0378370285285308,0.012882427900864217,0.2620027434842249,0.36831275720164613,0.3614540466392318,0.4087791495198902,0.3676268861454046,0.36899862825788754,0.4005486968449931,0.4286694101508916,0.43072702331961593,False,seed_specific,2,1,1,1,False,True,True,False,False,not promoted
decoder,6,all,42,2543,0.39272638445127916,0.3948585073413605,0.3948585073413605,0.46585886297820456,0.5139634801288937,0.22614227877385776,0.8950188614540466,am,0.44038452035519976,0.44038452035519976,-0.054249808651310336,0.14277617617473293,0.06482218356245653,0.06391479622920249,0.23045267489711935,0.41975308641975306,0.4060356652949246,0.3820301783264746,0.38820301783264743,0.3223593964334705,0.35528120713305894,0.4074074074074074,0.3840877914951989,False,seed_specific,1,1,1,1,False,False,True,False,False,not promoted
decoder,6,all,42,946,0.6071035762986852,0.5961828312079798,0.5961828312079798,0.5370031668614201,0.5060866451843894,0.49002313475997694,0.591820987654321,xh,-0.1412092847030583,-0.1412092847030583,0.08792561158089054,-0.22319346182430766,0.062077720896641875,-0.14615676933655647,0.575445816186557,0.5006858710562414,0.5185185185185185,0.561042524005487,0.5377229080932785,0.5555555555555556,0.6337448559670783,0.6913580246913579,0.7962962962962963,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
decoder,6,all,42,537,0.6067734513156889,0.6112381242696744,0.6112381242696744,0.5486799099053329,0.48796097386322945,0.6308559861191441,0.7674039780521262,xh,-0.12867510126593146,-0.12867510126593146,0.12428584325456124,-0.28519294322819133,0.16877776784977006,-0.12533346261544182,0.5665294924554185,0.5528120713305898,0.541838134430727,0.5953360768175584,0.5198902606310014,0.5198902606310014,0.5624142661179697,0.8244170096021948,0.9080932784636488,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
decoder,6,all,42,2756,0.6053973775800346,0.5978594049010144,0.5978594049010144,0.5082304526748971,0.5217508055853921,0.4135338345864662,0.6118827160493827,es,-0.11357454129141895,-0.11357454129141895,0.09509422055578645,-0.32762810707182083,0.02689856626900994,-0.14721893652132972,0.6810699588477367,0.4993141289437586,0.593278463648834,0.5267489711934157,0.559670781893004,0.6262002743484225,0.5363511659807957,0.6563786008230452,0.7222222222222222,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
decoder,6,all,42,682,0.6043165915176129,0.6281816796220088,0.6281816796220088,0.5448102423411065,0.5220193340494093,0.4817813765182186,0.6835562414266118,yo,0.05635798017245003,0.05635798017245003,0.09671489136611436,-0.2810981615727155,0.062244313803598725,-0.08624385337694346,0.7962962962962963,0.5370370370370371,0.5781893004115226,0.5925925925925926,0.5706447187928669,0.6035665294924554,0.5953360768175584,0.5912208504801099,0.8134430727023321,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
decoder,6,all,42,2244,0.6042133237779568,0.6344053243916069,0.6344053243916069,0.5261901132957374,0.480218403150734,0.503181029496819,0.7119341563786009,yo,0.008499082728444216,0.008499082728444216,0.07278932267077189,-0.20734567320653471,0.041854216752519824,-0.02255315303287249,0.7688614540466392,0.5953360768175584,0.5706447187928669,0.5212620027434842,0.46021947873799723,0.7215363511659808,0.5240054869684498,0.7160493827160493,0.8998628257887518,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
decoder,6,all,42,2533,0.3981265821944851,0.4051635082727904,0.4051635082727904,0.4351640163254246,0.49131757966344436,0.44982648930017355,0.7190929355281206,ar,-0.0598028695836625,-0.0598028695836625,-0.052269513145138224,0.1784159402906994,0.08067872313033607,0.05011704225929507,0.4334705075445816,0.39643347050754457,0.41289437585733885,0.35253772290809327,0.3964334705075446,0.3943758573388203,0.40260631001371744,0.3182441700960219,0.4794238683127572,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
decoder,6,all,42,814,0.6004612625704626,0.5970295855984014,0.5970295855984014,0.5237853308269403,0.4911385606874329,0.4749855407750145,0.5707304526748971,am,0.011907363130911269,0.011907363130911269,0.0931543540177899,-0.27464710151768906,0.06622461835801284,-0.09824842533330962,0.766803840877915,0.588477366255144,0.5555555555555556,0.53360768175583,0.5473251028806585,0.6296296296296297,0.5596707818930041,0.5898491083676269,0.6104252400548698,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
decoder,6,all,42,1823,0.3996532028759028,0.40130230825246826,0.40130230825246826,0.44820403393791597,0.4965538847117794,0.26417004048583,0.6773191015089164,de,0.06005673331319958,0.06005673331319958,-0.03756094468549066,0.04076228158023031,0.05839664031523405,0.07535053137159636,0.3388203017832647,0.4320987654320988,0.4691358024691358,0.3758573388203018,0.3168724279835391,0.3340192043895747,0.3964334705075446,0.4650205761316872,0.42592592592592593,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
decoder,6,all,42,1482,0.39994558743998865,0.39526494944876295,0.39526494944876295,0.4263662382089451,0.39679556032939495,0.5196645459803354,0.696116255144033,xh,-0.25993450189429196,-0.25993450189429196,-0.04418767422693967,0.0306207119526873,0.08053733954816236,-0.0726641031650408,0.401920438957476,0.4513031550068587,0.46913580246913583,0.22359396433470508,0.3196159122085048,0.4732510288065843,0.4897119341563786,0.2674897119341564,0.3148148148148148,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
decoder,6,all,42,629,0.4008592373615217,0.4054683398533422,0.4054683398533422,0.4278311233043743,0.41107232366630864,0.5494505494505494,0.6801697530864198,uk,-0.24843997322412845,-0.24843997322412845,-0.0007924253693439662,0.01714700303017519,0.08923406453644855,-0.019903592343475062,0.37448559670781895,0.48422496570644724,0.47530864197530864,0.205761316872428,0.4753086419753086,0.48628257887517146,0.5041152263374485,0.262002743484225,0.32098765432098764,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
decoder,6,all,42,2249,0.4018421471727035,0.3998204880692306,0.3998204880692306,0.43723009703805304,0.5055048335123523,0.484384037015616,0.742241083676269,hi,-0.11892592737080762,-0.11892592737080762,-0.05902506265310869,0.2753875613305511,0.05832607417256502,0.01599260858841195,0.4224965706447188,0.4197530864197531,0.4924554183813443,0.4917695473251029,0.3004115226337449,0.4423868312757201,0.41015089163237317,0.3148148148148148,0.37585733882030176,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
decoder,6,all,42,2309,0.40267285111860945,0.4050449626581314,0.4050449626581314,0.45027011465054445,0.44172932330827075,0.261711972238288,0.7310099451303155,en,-0.0327202077758574,-0.0327202077758574,-0.02784156958519167,0.03255417683523479,0.05657237523096604,-0.023835808282646195,0.3641975308641975,0.4657064471879287,0.4492455418381345,0.252400548696845,0.38751714677640603,0.3429355281207133,0.5034293552812071,0.5116598079561042,0.3676268861454047,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
decoder,6,all,42,2628,0.5972620362905232,0.6109586953208351,0.6109586953208351,0.5289081948889905,0.5381757966344433,0.5020242914979757,0.6779835390946503,am,0.04128542819304609,0.04128542819304609,0.05315039209185691,-0.2825929349465879,0.05793270021444054,-0.07645340511952123,0.7448559670781894,0.667352537722908,0.5720164609053497,0.5185185185185185,0.5582990397805213,0.5823045267489713,0.6598079561042522,0.6145404663923182,0.6186556927297667,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
decoder,6,all,42,2559,0.4027798514271685,0.4015817372013074,0.4015817372013074,0.4260698741722976,0.4593626924453993,0.325187969924812,0.7030606995884774,uk,-0.15642619835897617,-0.15642619835897617,-0.0057769495734720545,0.1091643250635353,0.0796008821833449,-6.495955870969294e-05,0.3895747599451303,0.4005486968449931,0.4828532235939643,0.35048010973936894,0.45541838134430734,0.4855967078189301,0.4046639231824417,0.28600823045267487,0.35802469135802467,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
decoder,6,all,42,533,0.5956221943523744,0.6033379058070416,0.6033379058070416,0.5256481904858676,0.4614214106695311,0.47860034702139975,0.5761745541838134,xh,-0.13087535004561607,-0.13087535004561607,0.09489003574846341,-0.16614613737060768,0.05470237422954053,-0.1164601012271716,0.6707818930041153,0.6165980795610425,0.6529492455418381,0.5,0.5665294924554185,0.5582990397805213,0.4780521262002744,0.6707818930041153,0.7338820301783265,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
decoder,6,all,42,808,0.404495174203138,0.3912343985503565,0.3912343985503565,0.45389422344154856,0.513515932688865,0.42220936957779065,0.6735253772290809,uk,0.24038531091104154,0.24038531091104154,-0.06613233510306696,0.3016147278937142,0.04644693450988415,0.1814569872157022,0.26474622770919065,0.421124828532236,0.3930041152263375,0.4636488340192044,0.4691358024691359,0.32784636488340185,0.30864197530864196,0.5,0.32373113854595337,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
decoder,6,all,1337,491,0.7915953331276273,0.7841030330742265,0.7841030330742265,0.6035665294924555,0.4836216415163784,0.42657342657342656,0.6189128943758573,hi,-0.005232906868020485,-0.005232906868020485,0.2326345466659104,-0.6326782069711552,0.07686100552638261,-0.22689024004989128,0.9574759945130316,0.8148148148148149,0.9341563786008231,0.7475994513031551,0.7187928669410151,0.8799725651577504,0.7969821673525377,0.7037037037037037,0.5925925925925926,False,seed_specific,2,2,1,1,True,True,False,False,False,not promoted
decoder,6,all,1337,1989,0.22189914764715446,0.2152619011329574,0.2152619011329574,0.3560178834527257,0.4950312845049687,0.4565850815850816,0.6949588477366255,ar,0.0012549876424953112,0.0012549876424953112,-0.0945026871500381,0.2236030163829405,0.04581736815312751,0.029434756814669512,0.09602194787379972,0.32030178326474623,0.1954732510288066,0.2112482853223594,0.2716049382716049,0.1673525377229081,0.2222222222222222,0.2222222222222222,0.08779149519890264,False,seed_specific,2,1,1,1,True,True,False,False,False,not promoted
decoder,6,all,1337,1883,0.2834529414301877,0.2841538383376518,0.2841538383376518,0.3656031431522972,0.5806956201693043,0.45046620046620045,0.762002743484225,ar,-0.24095053319237644,-0.24095053319237644,-0.047510550523349,-0.012336779455223393,0.088955974826925,-0.07542493019608872,0.1262002743484225,0.3662551440329218,0.4334705075445816,0.2551440329218107,0.20301783264746226,0.44581618655692734,0.37037037037037035,0.06995884773662556,0.012345679012345678,False,seed_specific,3,2,1,1,True,True,False,False,False,not promoted
decoder,6,all,1337,1412,0.7080517317460792,0.7025013124693053,0.7025013124693053,0.5652762959575945,0.4143356643356643,0.48819930069930073,0.639446159122085,yo,-0.03199576697019616,-0.03199576697019616,0.16476465332081439,-0.37482254582942437,0.057953535638731055,-0.1426903620533911,0.9718792866941015,0.6433470507544581,0.696159122085048,0.5761316872427984,0.598079561042524,0.6625514403292181,0.5871056241426611,0.6694101508916324,1.0,True,replicated,3,3,3,1,True,True,False,True,False,not promoted
decoder,6,all,1337,2315,0.6647531030089482,0.6530677911564972,0.6530677911564972,0.5186878693966028,0.47929701877070297,0.515588578088578,0.7661179698216736,xh,-0.012656700045855344,-0.012656700045855344,0.142837040918173,-0.4501633787446245,0.061007196438071225,-0.13906889551275942,0.8401920438957476,0.5390946502057613,0.5651577503429356,0.5267489711934157,0.5541838134430728,0.6810699588477366,0.5884773662551441,0.7997256515775033,0.8518518518518519,False,seed_specific,2,1,1,1,True,True,False,False,False,not promoted
decoder,6,all,1337,460,0.6583106890819872,0.6393842402072853,0.6393842402072853,0.5448864502362445,0.41185130658814867,0.43618881118881125,0.6249571330589848,am,-0.11361881901105342,-0.11361881901105342,0.06883631767425134,-0.3194998315826631,0.030081276259478693,-0.15269438400281263,0.8353909465020577,0.7078189300411524,0.6186556927297668,0.5953360768175583,0.5733882030178327,0.6707818930041153,0.6097393689986284,0.47599451303155005,0.747599451303155,True,replicated,3,3,2,1,False,True,False,True,False,not promoted
