key,direction_type,scope,source_languages,n_source_languages,n_rows_toxic,n_rows_reference,n_rows_total,seed,side,layer,pooling,space,d_model,raw_norm,normalization,language_balanced,underdetermined,is_primary,arm,norm_stats_file,injection_note,matched_to
probe|pooled_african|decoder|L6|pooled_mean_all|seed1337,probe,pooled_african,yo|xh,2,244,244,488,1337,decoder,6,pooled_mean_all,pooled_standardized,768,1.0577318668365479,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_african|decoder|L6|pooled_mean_all|seed1337|match_probe,random,pooled_african,yo|xh,2,244,244,488,1337,decoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|pooled_african|decoder|L6|pooled_mean_all|seed1337
mean_diff|lang_am|decoder|L6|pooled_mean_content|seed1337,mean_diff,lang_am,am,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,13.79166030883789,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_am|decoder|L6|pooled_mean_content|seed1337|match_mean_diff,random,lang_am,am,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_am|decoder|L6|pooled_mean_content|seed1337
probe|lang_am|decoder|L6|pooled_mean_content|seed1337,probe,lang_am,am,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,1.438494324684143,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_am|decoder|L6|pooled_mean_content|seed1337|match_probe,random,lang_am,am,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_am|decoder|L6|pooled_mean_content|seed1337
mean_diff|lang_ar|decoder|L6|pooled_mean_content|seed1337,mean_diff,lang_ar,ar,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,4.4148850440979,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_ar|decoder|L6|pooled_mean_content|seed1337|match_mean_diff,random,lang_ar,ar,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_ar|decoder|L6|pooled_mean_content|seed1337
probe|lang_ar|decoder|L6|pooled_mean_content|seed1337,probe,lang_ar,ar,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,2.051450252532959,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_ar|decoder|L6|pooled_mean_content|seed1337|match_probe,random,lang_ar,ar,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_ar|decoder|L6|pooled_mean_content|seed1337
mean_diff|lang_de|decoder|L6|pooled_mean_content|seed1337,mean_diff,lang_de,de,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,4.6203999519348145,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_de|decoder|L6|pooled_mean_content|seed1337|match_mean_diff,random,lang_de,de,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_de|decoder|L6|pooled_mean_content|seed1337
probe|lang_de|decoder|L6|pooled_mean_content|seed1337,probe,lang_de,de,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,1.9654442071914673,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_de|decoder|L6|pooled_mean_content|seed1337|match_probe,random,lang_de,de,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_de|decoder|L6|pooled_mean_content|seed1337
mean_diff|lang_en|decoder|L6|pooled_mean_content|seed1337,mean_diff,lang_en,en,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,6.941181659698486,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_en|decoder|L6|pooled_mean_content|seed1337|match_mean_diff,random,lang_en,en,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_en|decoder|L6|pooled_mean_content|seed1337
probe|lang_en|decoder|L6|pooled_mean_content|seed1337,probe,lang_en,en,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,1.7667789459228516,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_en|decoder|L6|pooled_mean_content|seed1337|match_probe,random,lang_en,en,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_en|decoder|L6|pooled_mean_content|seed1337
mean_diff|lang_es|decoder|L6|pooled_mean_content|seed1337,mean_diff,lang_es,es,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,6.951823711395264,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_es|decoder|L6|pooled_mean_content|seed1337|match_mean_diff,random,lang_es,es,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_es|decoder|L6|pooled_mean_content|seed1337
probe|lang_es|decoder|L6|pooled_mean_content|seed1337,probe,lang_es,es,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,1.8087671995162964,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_es|decoder|L6|pooled_mean_content|seed1337|match_probe,random,lang_es,es,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_es|decoder|L6|pooled_mean_content|seed1337
mean_diff|lang_hi|decoder|L6|pooled_mean_content|seed1337,mean_diff,lang_hi,hi,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,7.957094192504883,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_hi|decoder|L6|pooled_mean_content|seed1337|match_mean_diff,random,lang_hi,hi,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_hi|decoder|L6|pooled_mean_content|seed1337
probe|lang_hi|decoder|L6|pooled_mean_content|seed1337,probe,lang_hi,hi,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,1.7354798316955566,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_hi|decoder|L6|pooled_mean_content|seed1337|match_probe,random,lang_hi,hi,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_hi|decoder|L6|pooled_mean_content|seed1337
mean_diff|lang_uk|decoder|L6|pooled_mean_content|seed1337,mean_diff,lang_uk,uk,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,4.7871809005737305,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_uk|decoder|L6|pooled_mean_content|seed1337|match_mean_diff,random,lang_uk,uk,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_uk|decoder|L6|pooled_mean_content|seed1337
probe|lang_uk|decoder|L6|pooled_mean_content|seed1337,probe,lang_uk,uk,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,1.9387377500534058,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_uk|decoder|L6|pooled_mean_content|seed1337|match_probe,random,lang_uk,uk,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_uk|decoder|L6|pooled_mean_content|seed1337
mean_diff|lang_xh|decoder|L6|pooled_mean_content|seed1337,mean_diff,lang_xh,xh,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,16.678083419799805,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_xh|decoder|L6|pooled_mean_content|seed1337|match_mean_diff,random,lang_xh,xh,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_xh|decoder|L6|pooled_mean_content|seed1337
probe|lang_xh|decoder|L6|pooled_mean_content|seed1337,probe,lang_xh,xh,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,0.9150128364562988,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_xh|decoder|L6|pooled_mean_content|seed1337|match_probe,random,lang_xh,xh,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_xh|decoder|L6|pooled_mean_content|seed1337
mean_diff|lang_yo|decoder|L6|pooled_mean_content|seed1337,mean_diff,lang_yo,yo,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,21.3579044342041,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_yo|decoder|L6|pooled_mean_content|seed1337|match_mean_diff,random,lang_yo,yo,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_yo|decoder|L6|pooled_mean_content|seed1337
probe|lang_yo|decoder|L6|pooled_mean_content|seed1337,probe,lang_yo,yo,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,0.7233735918998718,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_yo|decoder|L6|pooled_mean_content|seed1337|match_probe,random,lang_yo,yo,1,122,122,244,1337,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_yo|decoder|L6|pooled_mean_content|seed1337
mean_diff|pooled_non_african|decoder|L6|pooled_mean_content|seed1337,mean_diff,pooled_non_african,am|ar|de|en|es|hi|uk,7,854,854,1708,1337,decoder,6,pooled_mean_content,pooled_standardized,768,6.439658164978027,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_non_african|decoder|L6|pooled_mean_content|seed1337|match_mean_diff,random,pooled_non_african,am|ar|de|en|es|hi|uk,7,854,854,1708,1337,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|pooled_non_african|decoder|L6|pooled_mean_content|seed1337
probe|pooled_non_african|decoder|L6|pooled_mean_content|seed1337,probe,pooled_non_african,am|ar|de|en|es|hi|uk,7,854,854,1708,1337,decoder,6,pooled_mean_content,pooled_standardized,768,4.1588358879089355,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_non_african|decoder|L6|pooled_mean_content|seed1337|match_probe,random,pooled_non_african,am|ar|de|en|es|hi|uk,7,854,854,1708,1337,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|pooled_non_african|decoder|L6|pooled_mean_content|seed1337
mean_diff|pooled_all_balanced|decoder|L6|pooled_mean_content|seed1337,mean_diff,pooled_all_balanced,am|ar|de|en|es|hi|uk|xh|yo,9,1098,1098,2196,1337,decoder,6,pooled_mean_content,pooled_standardized,768,8.415680885314941,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_all_balanced|decoder|L6|pooled_mean_content|seed1337|match_mean_diff,random,pooled_all_balanced,am|ar|de|en|es|hi|uk|xh|yo,9,1098,1098,2196,1337,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|pooled_all_balanced|decoder|L6|pooled_mean_content|seed1337
probe|pooled_all_balanced|decoder|L6|pooled_mean_content|seed1337,probe,pooled_all_balanced,am|ar|de|en|es|hi|uk|xh|yo,9,1098,1098,2196,1337,decoder,6,pooled_mean_content,pooled_standardized,768,4.258013725280762,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_all_balanced|decoder|L6|pooled_mean_content|seed1337|match_probe,random,pooled_all_balanced,am|ar|de|en|es|hi|uk|xh|yo,9,1098,1098,2196,1337,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|pooled_all_balanced|decoder|L6|pooled_mean_content|seed1337
mean_diff|pooled_african|decoder|L6|pooled_mean_content|seed1337,mean_diff,pooled_african,yo|xh,2,244,244,488,1337,decoder,6,pooled_mean_content,pooled_standardized,768,17.710651397705078,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_african|decoder|L6|pooled_mean_content|seed1337|match_mean_diff,random,pooled_african,yo|xh,2,244,244,488,1337,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|pooled_african|decoder|L6|pooled_mean_content|seed1337
probe|pooled_african|decoder|L6|pooled_mean_content|seed1337,probe,pooled_african,yo|xh,2,244,244,488,1337,decoder,6,pooled_mean_content,pooled_standardized,768,1.043178915977478,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_african|decoder|L6|pooled_mean_content|seed1337|match_probe,random,pooled_african,yo|xh,2,244,244,488,1337,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|pooled_african|decoder|L6|pooled_mean_content|seed1337
mean_diff|lang_am|decoder|L8|pooled_mean_all|seed1337,mean_diff,lang_am,am,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,9.241291999816895,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_am|decoder|L8|pooled_mean_all|seed1337|match_mean_diff,random,lang_am,am,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_am|decoder|L8|pooled_mean_all|seed1337
probe|lang_am|decoder|L8|pooled_mean_all|seed1337,probe,lang_am,am,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,1.6378650665283203,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_am|decoder|L8|pooled_mean_all|seed1337|match_probe,random,lang_am,am,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_am|decoder|L8|pooled_mean_all|seed1337
mean_diff|lang_ar|decoder|L8|pooled_mean_all|seed1337,mean_diff,lang_ar,ar,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,2.9789938926696777,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_ar|decoder|L8|pooled_mean_all|seed1337|match_mean_diff,random,lang_ar,ar,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_ar|decoder|L8|pooled_mean_all|seed1337
probe|lang_ar|decoder|L8|pooled_mean_all|seed1337,probe,lang_ar,ar,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,2.2000925540924072,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_ar|decoder|L8|pooled_mean_all|seed1337|match_probe,random,lang_ar,ar,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_ar|decoder|L8|pooled_mean_all|seed1337
mean_diff|lang_de|decoder|L8|pooled_mean_all|seed1337,mean_diff,lang_de,de,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,3.027731418609619,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_de|decoder|L8|pooled_mean_all|seed1337|match_mean_diff,random,lang_de,de,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_de|decoder|L8|pooled_mean_all|seed1337
probe|lang_de|decoder|L8|pooled_mean_all|seed1337,probe,lang_de,de,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,2.1921546459198,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_de|decoder|L8|pooled_mean_all|seed1337|match_probe,random,lang_de,de,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_de|decoder|L8|pooled_mean_all|seed1337
mean_diff|lang_en|decoder|L8|pooled_mean_all|seed1337,mean_diff,lang_en,en,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,4.820383071899414,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_en|decoder|L8|pooled_mean_all|seed1337|match_mean_diff,random,lang_en,en,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_en|decoder|L8|pooled_mean_all|seed1337
probe|lang_en|decoder|L8|pooled_mean_all|seed1337,probe,lang_en,en,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,1.9366225004196167,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_en|decoder|L8|pooled_mean_all|seed1337|match_probe,random,lang_en,en,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_en|decoder|L8|pooled_mean_all|seed1337
mean_diff|lang_es|decoder|L8|pooled_mean_all|seed1337,mean_diff,lang_es,es,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,4.727407455444336,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_es|decoder|L8|pooled_mean_all|seed1337|match_mean_diff,random,lang_es,es,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_es|decoder|L8|pooled_mean_all|seed1337
probe|lang_es|decoder|L8|pooled_mean_all|seed1337,probe,lang_es,es,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,2.0006003379821777,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_es|decoder|L8|pooled_mean_all|seed1337|match_probe,random,lang_es,es,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_es|decoder|L8|pooled_mean_all|seed1337
mean_diff|lang_hi|decoder|L8|pooled_mean_all|seed1337,mean_diff,lang_hi,hi,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,5.270071029663086,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_hi|decoder|L8|pooled_mean_all|seed1337|match_mean_diff,random,lang_hi,hi,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_hi|decoder|L8|pooled_mean_all|seed1337
probe|lang_hi|decoder|L8|pooled_mean_all|seed1337,probe,lang_hi,hi,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,1.9677841663360596,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
